plasma1.fb,tep_fep.to_SDS_Fraction[1],i_iss.T,blanket.TBR,Doubling_Time,Self_Sufficiency_Time,Startup_Inventory
0.04355,0.87701,10.42188,1.24648,2387.0,86.0,1740.523393967848
0.04355,0.87701,11.92188,1.13398,4753.0,103.0,1868.651133304214
0.04426,0.57455,4.01562,1.17539,3775.0,96.0,2105.0681298086547
0.04426,0.57455,7.20312,1.14883,5036.0,100.0,2692.93848695609
0.04426,0.5815,5.01562,1.1207,5995.0,107.0,2294.916958736517
0.04426,0.5815,8.20312,1.1207,6596.0,107.0,2860.847232381242
0.04426,0.5815,8.20312,1.20352,3621.0,92.0,2821.436547606998
0.04426,0.6858,4.01562,1.14883,4305.0,100.0,1875.650657501877
0.04426,0.6858,7.20312,1.14883,4656.0,100.0,2300.5440459986867
0.04426,0.6858,7.20312,1.17539,3866.0,95.0,2288.0706911332104
0.04426,0.84572,5.01562,1.20352,2821.0,91.0,1551.838867271665
0.04426,0.84572,8.20312,1.1207,5287.0,106.0,1799.341644678997
0.04496,0.25818,6.10938,1.20742,3947.0,92.0,3377.012377053437
0.04496,0.25818,10.10938,1.23242,4112.0,89.0,4605.176606552511
0.04496,0.29295,6.79688,1.09336,,118.0,3536.9782175445225
0.04496,0.29295,10.54688,1.09336,,118.0,4643.857729781159
0.04496,0.29295,10.54688,1.15586,6452.0,100.0,4608.733627779295
0.04496,0.5085,6.10938,1.20742,3456.0,91.0,2644.071647394397
0.04496,0.5085,6.10938,1.23242,3047.0,88.0,2634.1264222213813
0.04496,0.5085,10.10938,1.20742,3929.0,92.0,3464.5287723539327
0.04496,0.52936,6.79688,1.15586,4826.0,99.0,2740.199879945715
0.04496,0.52936,10.54688,1.09336,,116.0,3511.3334181133323
0.04566,0.30338,5.57812,1.13164,6354.0,105.0,3096.1440487906716
0.04566,0.30338,11.39062,1.13164,7998.0,106.0,4759.68329792019
0.04566,0.30338,11.39062,1.21758,4467.0,92.0,4719.111057079315
0.04566,0.67189,6.64062,1.15977,4234.0,98.0,2230.2695199670243
0.04566,0.67189,8.32812,1.23945,2816.0,87.0,2424.3403733514288
0.04566,0.81791,5.57812,1.21758,2675.0,89.0,1647.527185470398
0.04566,0.81791,11.39062,1.13164,5085.0,104.0,2121.0143957419914
0.04566,0.92221,6.64062,1.15977,3517.0,97.0,1393.091266197483
0.04566,0.92221,6.64062,1.23945,2262.0,87.0,1360.007744109237
0.04566,0.92221,8.32812,1.15977,3557.0,97.0,1447.031815717077
0.04637,0.16779,7.29688,1.07461,,129.0,4032.703750542354
0.04637,0.16779,8.54688,1.07461,,129.0,4453.49070859656
0.04637,0.16779,8.54688,1.22461,4156.0,90.0,4375.072451970733
0.04637,0.31381,6.85938,1.07617,,126.0,3428.7105279413254
0.04637,0.31381,7.35938,1.23867,3410.0,88.0,3485.5422014499454
0.04637,0.43201,7.29688,1.22461,3405.0,89.0,3081.605987662681
