time,sds.I[1]&i_iss.T=2.0,sds.I[1]&i_iss.T=4.0,sds.I[1]&i_iss.T=6.0,sds.I[1]&i_iss.T=8.0,sds.I[1]&i_iss.T=10.0,sds.I[1]&i_iss.T=12.0
106.0,1313.922269904368,1003.476496931427,693.0368524563091,382.6078890848241,72.23334873899866,-237.8826978249774
107.0,1313.769145142642,1003.323372417695,692.8837218628764,382.4543790476919,72.0751581873701,-238.0641347242051
108.0,1313.649397977964,1003.203625462421,692.763969610367,382.334291124151,71.9508275527219,-238.2099266661183
109.0,1313.561566982234,1003.115794812074,692.676132924034,382.2461580125903,71.8588531240738,-238.32173156069
110.0,1313.504274789463,1003.058502968486,692.6188257161253,382.1885889181389,71.79779389590587,-238.4011023245699
111.0,1313.476191165131,1003.030419732678,692.5907134830786,382.1602450723205,71.76628887693236,-238.449515850137
112.0,1313.476052750864,1003.03028173932,692.5905278682563,382.1598551890082,71.76303700169842,-238.4683803064828
113.0,1313.502653803503,1003.056883229088,692.6170660177071,382.1862129632746,71.78679376879833,-238.4590279739004
114.0,1313.554842562472,1003.109072414185,692.6691699460445,382.2381573828595,71.83638481493459,-238.4227255377476
115.0,1313.631517578431,1003.185747809337,692.7457390533959,382.3145859504525,71.91068235203393,-238.3606826502479
116.0,1313.7316240585,1003.285854582056,692.8457283093197,382.4144511257485,72.00861014887535,-238.2740522215496
117.0,1313.85415039141,1003.40838104942,692.9681318724028,382.5367448876797,72.12915305604494,-238.1639320409971
118.0,1313.9981243626,1003.552354915017,693.1119954211501,382.6805099696451,72.27133204377571,-238.0313643661649
119.0,1314.162609564126,1003.716839670579,693.2764153449543,382.8448356116506,72.43421546842993,-237.877352683135
120.0,1314.346707593435,1003.900938612937,693.4605198469882,383.0288453626997,72.61692265020037,-237.7028327008099
121.0,1314.549743287872,1004.103974509523,693.6634794637553,383.2317092749357,72.8186039737528,-237.5086932425511
122.0,1314.770830761751,1004.325062139769,693.8845013674326,383.4526389978823,73.03845127255869,-237.2957848076063
123.0,1315.00920691962,1004.563438377571,694.1228269464928,383.690874694015,73.27569903623852,-237.0649090095257
124.0,1315.264139804167,1004.81837122424,694.3777312619504,383.9456930104453,73.52960888964434,-236.8168239839963
125.0,1315.534926124259,1005.089157335153,694.6485192548965,384.2164022607658,73.79947876735193,-236.5523157109786
126.0,1315.820935662231,1005.375167507454,694.9345208553935,384.5023403152144,74.08464196437485,-236.2721052379341
127.0,1316.121532189087,1005.675764055635,695.2350919921611,384.8028736067191,74.38445583604377,-235.97686863637
128.0,1316.436091098735,1005.990322855345,695.5496111174222,385.1173935982241,74.6983095573159,-235.6672749690432
129.0,1316.764023001216,1006.318254457177,695.8774983930289,385.4453144881885,75.02562138241846,-235.3439184844069
130.0,1317.104759093561,1006.658989984832,696.2182881564099,385.7860721579212,75.36583109650626,-235.007312136453
131.0,1317.457792903938,1007.012024660516,696.571396178163,386.1391216846355,75.7184064336693,-234.6580562978352
132.0,1317.822677951433,1007.376909759397,696.9363139249034,386.5039685656822,76.08283885470085,-234.2966787899718
133.0,1318.198884481123,1007.753116298543,697.3125528118364,386.8801923083113,76.45863920835919,-233.9236847167309
134.0,1318.585946533306,1008.140178284066,697.699642613078,387.2672850095595,76.84534299537258,-233.5395815717666
135.0,1318.983415584397,1008.537647147852,698.0971725691699,387.6648012865522,77.2425048633256,-233.1448265838799
136.0,1319.390862705072,1008.945094663563,698.5047034149767,388.0723131044032,77.64969706234675,-232.7398698146252
137.0,1319.807934693152,1009.362166746867,698.921821099457,388.4894089714193,78.06651365447254,-232.3251452268827
138.0,1320.234212546562,1009.78844465722,699.348130081672,388.9157318476261,78.49256393147314,-231.9010187671168
139.0,1320.669321967362,1010.223554062483,699.7832482473909,389.3508891347915,78.92747332004045,-231.4678776630683
140.0,1321.112902035576,1010.667133999256,700.2268480637914,389.7945205752393,79.37088656004332,-231.0260968570871
141.0,1321.564603937359,1011.11883560017,700.6786083434016,390.2462787312583,79.8224603099748,-230.5760267034848
142.0,1322.024137407292,1011.578369806219,701.1381801207613,390.7058278029905,80.28186645894897,-230.1180048446469
143.0,1322.491186659784,1012.045419152341,701.60524889569,391.1728902548572,80.74879462562629,-229.6523565853962
144.0,1322.96543991264,1012.519672445613,702.0795116749327,391.6471689710781,81.22294405855851,-229.1793916408289
145.0,1323.446606738593,1013.000839225715,702.5606838176409,392.1283627086601,81.70402771923156,-228.6994100811376
146.0,1323.934406444117,1013.488638758407,703.0485152559219,392.6161947233253,82.19177045624896,-228.2126974346717
147.0,1324.428585729242,1013.98281852378,703.5427260899285,393.1103982686832,82.68590828781905,-227.7194997643458
148.0,1324.928912225724,1014.483145107064,704.0430619053627,393.6107267996762,83.18618776555218,-227.2200903322172
149.0,1325.435125805894,1014.989358728483,704.5492771273789,394.1169538057919,83.69236530864625,-226.7147189072995
150.0,1325.946991402819,1015.501224295277,705.0611342043504,394.6288348499388,84.20420615101523,-226.2036260333414
151.0,1326.464281791662,1016.018514550778,705.5784418481836,395.1461454449444,84.72148394362799,-225.6870322884333
152.0,1326.986780424701,1016.541013496139,706.1009720960824,395.6686687674498,85.2439799486505,-225.1651594172823
153.0,1327.514314496699,1017.068547635292,706.6285167635589,396.1961970153522,85.77148718031358,-224.6382202619919
154.0,1328.046667684597,1017.60090086194,707.1608768336739,396.7285622570945,86.30383209055428,-224.1064189923594
155.0,1328.583649833159,1018.137883003732,707.6978597578137,397.2655591119135,86.84081068572526,-223.5699430664637
156.0,1329.125077362013,1018.679310458693,708.2392970703895,397.807005388603,87.38224042411657,-223.0289707320842
157.0,1329.670772712517,1019.225005641637,708.7850205482039,398.3527250873759,87.92794544406493,-222.4836842303083
158.0,1330.220586586921,1019.774819899648,709.3348545385776,398.9025478522543,88.47775757999403,-221.9342537394378
159.0,1330.774355874109,1020.328589225105,709.888637112007,399.4563295109789,89.03153023626959,-221.3808418795737
160.0,1331.33192220371,1020.886155566487,710.4462116265007,400.013914518071,89.58910193772023,-220.8236005890093
161.0,1331.893136858746,1021.447370191985,711.0074327449886,400.5751499784617,90.1503247847171,-220.2626818025157
162.0,1332.457856180441,1022.012089424237,711.572174817099,401.1398925640396,90.7150563257612,-219.6982295256276
163.0,1333.025949394308,1022.580182863063,712.140290836111,401.708003598339,91.28315954714812,-219.1303824365476
164.0,1333.597293686539,1023.151527198697,712.7116493113821,402.2793577576758,91.8545139695608,-218.5592674328796
165.0,1334.171757286399,1023.725990826816,713.286123254344,402.8538389222067,92.42898900590347,-217.9850129330283
166.0,1334.749219259716,1024.303452802625,713.8635898225381,403.4313187603189,93.00646408481389,-217.4077410935056
167.0,1335.329562842944,1024.88379634912,714.4439484775368,404.0116807921358,93.58682291749008,-216.8275691537985
168.0,1335.912676739717,1025.466910387866,715.0270804447969,404.5948125101182,94.169953173,-216.244607809357
169.0,1336.498465025359,1026.052698720299,715.6128783152687,405.180606645081,94.75575668850652,-215.658963822011
170.0,1337.08681890186,1026.641052632109,716.2012388496975,405.7689722181931,95.344126610926,-215.0707419181881
171.0,1337.677639521552,1027.231873267061,716.7920623087185,406.3598039780935,95.93496377510644,-214.480042184476
172.0,1338.27083141286,1027.825065142776,717.3852595527454,406.9530070036128,96.52817254073472,-213.8869592873227
173.0,1338.866302219093,1028.420535889307,717.980741266923,407.5484896940847,97.12366033608822,-213.2915790090197
174.0,1339.463972301692,1029.018206173022,718.5784173438205,408.1461635299353,97.72134786366364,-212.6939915504559
175.0,1340.06375572727,1029.617989631768,719.1782034647031,408.745951266553,98.321147662378,-212.0942806689684
176.0,1340.665570020694,1030.219803941576,719.7800181839515,409.3477707632369,98.922977734815,-211.4925268618572
177.0,1341.269336907737,1030.823570819513,720.3837851928399,409.9515430942493,99.52675955546434,-210.8888075545311
178.0,1341.874980662544,1031.429214529043,720.9894349356415,410.5571933261124,100.132417127257,-210.2831972886546
179.0,1342.482432463223,1032.036666466925,721.5968923478771,411.164649048804,100.7398849118657,-209.6757679102936
180.0,1343.091626703304,1032.645860731842,722.2060882254341,411.7738437605803,101.3490922834761,-209.0665887580625
181.0,1343.702493857591,1033.256727898367,722.8169556862911,412.3847139017269,101.9599716839169,-208.4557284058567
182.0,1344.314969746734,1033.869203780722,723.4294300603472,412.9971933381116,102.5724589571412,-207.8432521964555
183.0,1344.928992323402,1034.483226323595,724.043457045042,413.6112205067567,103.1864921289901,-207.2292229370163
184.0,1345.544502646007,1035.098736725788,724.6589738489855,414.2267358904003,103.8020157229604,-206.6137023473509
185.0,1346.161449680958,1035.715683776469,725.2759235823256,414.843682934721,104.4189728949394,-205.996750663034
186.0,1346.779775490073,1036.33400959358,725.8942512634957,415.4620121523809,105.0373083040575,-205.3784268291451
187.0,1347.399427475228,1036.953661574749,726.5139036800804,416.0816680766951,105.6569694669877,-204.7587886940105
188.0,1348.02035484054,1037.574588918694,727.134833792958,416.7026000828195,106.2779057328809,-204.1378932029458
189.0,1348.642508469339,1038.196742502076,727.7569935146868,417.3247592361403,106.9000704747579,-203.515736747102
190.0,1349.265845633942,1038.820079761092,728.3803347180603,417.9480981698807,107.5234174187855,-202.8923924082363
191.0,1349.890320333564,1039.444554466613,729.0048122607176,418.572576289989,108.1479011214162,-202.2679104619013
192.0,1350.515888864216,1040.070122996192,729.6303824956076,419.1981489656597,108.7734783740334,-201.6423343537212
193.0,1351.142509573235,1040.696743693461,730.2570047967729,419.824774073295,109.4001074372932,-201.0157059859045
194.0,1351.770142216204,1041.324376309358,730.8846418638103,420.4524114302427,110.027749775977,-200.3880658156249
195.0,1352.39874975883,1041.952983906051,731.5132534501952,421.0810221814487,110.6563675620635,-199.7594529534021
196.0,1353.028296470661,1042.582530623417,732.1428025112356,421.710570963129,111.2859231167469,-199.1299043336167
197.0,1353.658745741126,1043.212979894691,732.7732532695308,422.3410233948792,111.9163807379494,-198.4994492980978
198.0,1354.290063304131,1043.844297450835,733.4045712698899,422.9723440923537,112.5477059000223,-197.8681269708503
199.0,1354.922216051162,1044.476450179621,734.0367266237668,423.6045000618938,113.1798668428115,-197.2359708205624
200.0,1355.555172771958,1045.109406968445,734.6696861008458,424.2374594319156,113.81283278475,-196.6030132935012
201.0,1356.188906599773,1045.743140830495,735.3034192473978,424.8711919908468,114.4465723710423,-195.9692859022109
202.0,1356.823386691452,1046.377620964166,735.937896664092,425.505670472981,115.0810561570103,-195.3348193142112
203.0,1357.458585288191,1047.012819610549,736.5730899384891,426.1408654990439,115.7162556770247,-194.6996434406963
204.0,1358.094475671621,1047.648710050748,737.20897429735,426.776749923883,116.3521445596146,-194.0637793580626
205.0,1358.731032106072,1048.2852665481,737.8455239744243,427.4132975337159,116.9886976909813,-193.4272414096715
206.0,1359.368229780844,1048.922464290379,738.4827135540706,428.050482985756,117.6258891668169,-192.790065133698
207.0,1360.006044752473,1049.560279332017,739.1205192331984,428.688285090087,118.2636947665678,-192.1522745786525
208.0,1360.644453887,1050.198688536306,739.758918093625,429.3266797002904,118.902091100512,-191.5138929950953
209.0,1361.283434802241,1050.837669517618,740.3978880521836,429.965644604505,119.5410562047637,-190.8749428974894
210.0,1361.92296581005,1051.477200583614,741.0374078108349,430.6051585858444,120.1805693800616,-190.2354461260534
211.0,1362.563027122877,1052.11726200813,741.6774568067748,431.2452012121124,120.82060937257,-189.5954239086144
212.0,1363.203598824697,1052.757833769623,742.3180151625448,431.8857527913243,121.4611562378772,-188.954892015993
213.0,1363.844660501713,1053.398895489428,742.9590636361419,432.5267943272284,122.1021907226588,-188.3138687282783
214.0,1364.486192986264,1054.040427993413,743.600583733888,433.1683074748273,122.7436947720962,-187.6723750852694
215.0,1365.128177558107,1054.68241255393,744.2425592456567,433.8102744958993,123.3856517612974,-187.0304291457109
216.0,1365.770595889094,1055.324830834438,744.8849715391707,434.4526782145192,124.0280441512885,-186.3880484925602
217.0,1366.413429987844,1055.967664834121,745.527803682069,435.0955024529038,124.6708556898594,-185.745250285319
218.0,1367.056662144418,1056.610896832506,746.1710391640737,435.7387321754928,125.3140707289259,-185.1020513123644
219.0,1367.700274874991,1057.254509334091,746.8146618492234,436.3823509734204,125.9576741919929,-184.4584680432804
220.0,1368.344250866528,1057.898485012957,747.4586559281064,437.0263437124363,126.6016515416177,-183.8145048431755
221.0,1368.988572921459,1058.542806657393,748.1030058700937,437.6706956298358,127.2459887468733,-183.1701802465687
222.0,1369.633268358694,1059.187503166683,748.7476963755736,438.3153922918231,127.8906722508115,-182.5255098224808
223.0,1370.278298596652,1059.832533394253,749.3927123281836,438.9604195508736,128.5356889379267,-181.8805070342152
224.0,1370.923647979859,1060.477882756493,750.0380387470445,439.6057635030961,129.1810263364572,-181.2351850017703
225.0,1371.569304016132,1061.123538758447,750.683677247056,440.2514104455967,129.8266730678018,-180.5895565385916
226.0,1372.215254571149,1061.769489262559,751.3296278591278,440.8973468338401,130.4726166589072,-179.9436341883251
227.0,1372.861487837817,1062.415722458003,751.9758630718277,441.5435592390133,131.1188456139143,-179.2974295764429
228.0,1373.507992305631,1063.062226830015,752.6223717788283,442.190057127641,131.7653487408195,-178.6509444384648
229.0,1374.154756730037,1063.708991129222,753.269143194588,442.8368275576112,132.4121151204669,-178.0041955937179
230.0,1374.8017701018,1064.356004340974,753.916166827233,443.4838513935155,133.059134075541,-177.3571932906858
231.0,1375.449021616363,1065.003255654671,754.5634324514389,444.1311187210576,133.7063951395591,-176.7099474795741
232.0,1376.096506185013,1065.65074058372,755.2109300813117,444.7786199109049,134.3538880258635,-176.0624678370068
233.0,1376.744226858822,1066.298461217522,755.8586499432704,445.4263455944865,135.0016025966143,-175.4147637907245
234.0,1377.392163546135,1066.946397857711,756.5065824489285,446.0742866397919,135.6495302242051,-174.7668445442804
235.0,1378.040307744447,1067.594541999573,757.1547181679747,446.7224341271681,136.2976792550836,-174.1187170721389
236.0,1378.688651186619,1068.242885373378,757.8030636519214,447.3707793251189,136.9460293490543,-173.4703853326825
237.0,1379.337185818415,1068.891419921893,758.451604577323,448.0193136661018,137.594572677732,-172.8218604303564
238.0,1379.985903776033,1069.540137777886,759.1003304147538,448.6680294056131,138.243301647505,-172.1731498042942
239.0,1380.634797363637,1070.189031241636,759.7492338027981,449.31693479342,138.8922088810039,-171.5242606460661
240.0,1381.283859030889,1070.838092758442,760.3983075729933,449.9660114726493,139.5412871985708,-170.8751999161445
241.0,1381.933081350483,1071.487314896131,761.0475447301137,450.615252677317,140.1905295997274,-170.2259743603694
242.0,1382.582456995675,1072.136690322563,761.6969384324542,451.2646518290837,140.8399292446441,-169.5765905264137
243.0,1383.231991487738,1072.786225254107,762.346481972114,451.9142025195593,141.4894794356085,-168.927053163595
244.0,1383.881678521587,1073.435912255188,762.9961687552803,452.5638984926062,142.1391735984946,-168.2773674811202
245.0,1384.531506606735,1074.085740306753,763.6459922825135,453.213733626644,142.789015638893,-167.6275401210369
246.0,1385.181470280904,1074.73570394502,764.2959490129932,453.8637019169533,143.4389938827634,-166.9775765124744
247.0,1385.831564233957,1075.385797858058,764.9460471716411,454.5137974579795,144.0891024787834,-166.327481905169
248.0,1386.481783292273,1076.036016870148,765.5962706880479,455.1640144256374,144.7393362135377,-165.6772613824134
249.0,1387.132122403139,1076.686355926146,766.246614696579,455.8143534175406,145.3896900133447,-165.0269198740061
250.0,1387.782576619124,1077.336810075856,766.8970744722841,456.4648156114202,146.0401589306242,-164.3764621692016
251.0,1388.43314108247,1077.987374458389,767.5476454173602,457.1153892452529,146.6907381302667,-163.7258915130763
252.0,1389.083811009465,1078.638044286528,768.1983230476106,457.7660699658998,147.3414228760007,-163.0752125965234
253.0,1389.734581674834,1079.288815143352,768.8491029789093,458.4168535433926,147.992208516762,-162.424429909277
254.0,1390.385460298962,1079.939693776695,769.4999809136598,459.0677358587358,148.6430904730616,-161.7735475163357
255.0,1391.03643500427,1080.590668479066,770.1509526272581,459.7187128917095,149.294072497144,-161.1225693697441
256.0,1391.687502024366,1081.241735494021,770.8020139545541,460.369780708672,149.9451476485767,-160.4714993195124
257.0,1392.338657689884,1081.892891150279,771.4531659426746,461.0209354503621,150.5963107353049,-159.8203411245375
258.0,1392.989898405096,1082.54413184992,772.1044067795201,461.6721733197022,151.24755827311,-159.1690984250799
259.0,1393.641220636138,1083.195454056605,772.7557294792206,462.3234905696006,151.8988868762952,-158.5177723337916
260.0,1394.29262089923,1083.846854283783,773.4071308041287,462.9748906925387,152.5502932481748,-157.8663675610612
261.0,1394.944095748903,1084.498329082903,774.0586075890109,463.6263679736461,153.2017741715619,-157.2148872568869
262.0,1395.595641766224,1085.149875031621,774.7101567308968,464.2779178497644,153.8533264992574,-156.5633344871541
263.0,1396.247255547014,1085.801488722019,775.3617751789259,464.9295374177341,154.5049471445383,-155.9117122418435
264.0,1396.898937198414,1086.45317062204,776.0134599241966,465.5812238373347,155.1566330716462,-155.2600234432394
265.0,1397.55068889361,1087.104922322041,776.6652079896141,466.232974322163,155.8083851278455,-154.6082709541368
266.0,1398.20250276049,1087.756736189322,777.3170164197385,466.88478613051,156.4602003973414,-153.9564570194039
267.0,1398.85437619622,1088.408609619289,777.9688822706325,467.5366565562386,157.1120748908326,-153.3045825205486
268.0,1399.506306638717,1089.060540047891,778.620810719247,468.1885829196612,157.7640062169162,-152.6526511126539
269.0,1400.158291558461,1089.712524943422,779.272795005266,468.8405625584169,158.415992041895,-152.000665118731
270.0,1400.810328450309,1090.364561798324,779.9248320749579,469.4925939574338,159.0680300826319,-151.3486267925503
271.0,1401.462414825308,1091.016648120996,780.5769196789234,470.1446809952976,159.7201180994053,-150.6965383239921
272.0,1402.11454820251,1091.668781427592,781.2290556004328,470.796816696963,160.3722538887638,-150.0444018443991
273.0,1402.766726100787,1092.320959233831,781.881237648251,471.4489990108041,161.0244352763808,-149.3922194319278
274.0,1403.418946030641,1092.973179046797,782.5334636494587,472.1012259200888,161.6766601099098,-148.7399924817252
275.0,1404.071212798581,1093.625446092792,783.1857314422774,472.7534954365548,162.3289287716,-148.0877224165253
276.0,1404.723523024169,1094.277756305683,783.8380388688918,473.4058055939841,162.9812403414023,-147.4354115005711
277.0,1405.375872492001,1094.930105756653,784.4903837682737,474.0581544417791,163.6335913058563,-146.78306143599
278.0,1406.028259462721,1095.582492705367,785.1427660313229,474.7105400385379,164.2859799765302,-146.1306738702791
279.0,1406.680682231455,1096.234915445863,785.7951893850928,475.3629604456296,164.9384046969554,-145.4782504000916
280.0,1407.333139123123,1096.887372301849,786.4476474034011,476.0154137207697,165.5908638374859,-144.8257925750236
281.0,1407.985628487738,1097.539861622002,787.1001385428318,476.6679018735989,166.2433557901566,-144.173301901401
282.0,1408.638148695716,1098.192381775269,787.7526612905599,477.3204247712829,166.8958789635427,-143.5207792935351
283.0,1409.290698133176,1098.84493114616,788.4052141601354,477.9729781317173,167.5484317776182,-142.8682261662208
284.0,1409.943275197247,1099.497508130055,789.0577956872684,478.6255605744349,168.2010126586152,-142.2156439699198
285.0,1410.59587866371,1100.150111708323,789.7104044256114,479.2781707458938,168.8536218166382,-141.5630339521609
286.0,1411.248512811292,1100.802745834237,790.3630389425449,479.930807315689,169.5062599391396,-140.9103973203235
287.0,1411.901172358082,1101.455405358721,791.0156978149608,480.5834689727627,170.1589236307715,-140.2577352445583
288.0,1412.553856183293,1102.108089160795,791.6683796250462,481.2361544216163,170.8116117230612,-139.6050488607072
289.0,1413.206563202287,1102.760796155583,792.3210863352444,481.8888623785214,171.4643230725283,-138.9523392732243
290.0,1413.859292363967,1103.413525291696,792.9738169968922,482.5415915677307,172.1170565575037,-138.2996067714751
291.0,1414.51204264816,1104.066275548613,793.6265688936725,483.1943407176892,172.7698110749488,-137.6468527295077
292.0,1415.164813063004,1104.719045934066,794.2793410510056,483.8471131355157,173.4225855372744,-136.99407808543
293.0,1415.817602642334,1105.371835481421,794.932132523706,484.4999053656193,174.0753788691597,-136.3412837184121
294.0,1416.470410443072,1106.02464324706,795.584942393656,485.1527161016026,174.7281900043714,-135.6884704746076
295.0,1417.12323554261,1106.677468307767,796.2377697674809,485.8055444719649,175.3810186465868,-135.0356391691956
296.0,1417.776077795191,1107.330310593806,796.8906137742229,486.4583896308678,176.0338659468496,-134.3827905884242
297.0,1418.428937094126,1107.983169876607,797.543473563016,487.1112507560186,176.6867293421393,-133.7299254916524
298.0,1419.081811860407,1108.636044627405,798.196348300761,487.7641270465546,177.3396080571871,-133.0770446133934
299.0,1419.734701381627,1109.288934133638,798.8492371697989,488.4170177209263,177.9925013396242,-132.4241486653569
300.0,1420.387604967969,1109.941837705282,799.5021413241859,489.069922014782,178.6454084581195,-131.7712383384919
301.0,1421.040521950227,1110.594754672884,800.155058827605,489.7228391788513,179.2983287005179,-131.1183143050293
302.0,1421.693451677839,1111.247684385582,800.8079890113847,490.3757689127632,179.951261371978,-130.4653772205243
303.0,1422.34639351691,1111.900626209132,801.4609312608379,491.0287116263254,180.6042057931092,-129.8124277259
304.0,1422.99934684824,1112.553579523927,802.1138849807948,491.6816657832059,181.2571612981106,-129.1594664494888
305.0,1423.652311065352,1113.206543723026,802.7668495939245,492.3346308134032,181.9101273776598,-128.5064958619283
306.0,1424.305285572516,1113.859518210178,803.4198245390565,492.9876061653218,182.5631045632366,-127.8535176811558
307.0,1424.958270993697,1114.512503682784,804.072809269503,493.6405913042459,183.2160914876506,-127.2005302794845
308.0,1425.611266423212,1115.1654991158,804.7258032513804,494.2935857108149,183.869087637211,-126.5475342062492
309.0,1426.264271125008,1115.818503823035,805.3788059619316,494.9465888794978,184.5220925146751,-125.8945299836655
310.0,1426.917284656282,1116.471517361563,806.0318172834191,495.5996003170682,185.175105637929,-125.2415181068301
311.0,1427.57030658762,1117.124539301812,806.68483739719,496.2526195410791,185.8281265386692,-124.5884990437203
312.0,1428.223336501541,1117.777569226106,807.3378652682846,496.9056460783373,186.4811547610832,-123.9354732351947
313.0,1428.87637399105,1118.430606727216,807.9909005029882,497.5586802201624,187.1341898605313,-123.2824410949927
314.0,1429.529418658177,1119.083651406897,808.6439427203318,498.2117215535433,187.787231402227,-122.6294030097347
315.0,1430.182470112529,1119.736702874438,809.2969915508369,498.8647693718051,188.4402789599191,-121.9763593389221
316.0,1430.835527969834,1120.389760745205,809.9500466352616,499.5178233232616,189.0933330742633,-121.3233104149371
317.0,1431.488591850488,1121.042824639183,810.6031076233465,500.1708830675571,189.7463927841658,-120.6702565430429
318.0,1432.1416613781,1121.695894179526,811.2561741725598,500.8239482745465,190.3994577497823,-120.0171980013837
319.0,1432.794736178042,1122.348968991096,811.9092459468428,501.4770186231766,191.0525276542415,-119.3641350409846
320.0,1433.447815875993,1123.002048699009,812.562322615357,502.1300938003666,191.705602191424,-118.7110678857518
321.0,1434.100900096484,1123.655132927185,813.2154038512276,502.7831734998887,192.3586810650214,-118.0579982847376
322.0,1434.753988461448,1124.308221296881,813.8684893302908,503.4362574212488,193.0117639875972,-117.4049254155838
323.0,1435.407080588764,1124.961313425248,814.5215787298391,504.0893452685673,193.664850679646,-116.7518493211998
324.0,1436.060176090806,1125.614408923868,815.1746717273659,504.7424367494598,194.3179408686537,-116.0987701638833
325.0,1436.713274572984,1126.267507397299,815.8277679993133,505.3955315739176,194.9710342881578,-115.4456880807856
326.0,1437.366375632299,1126.920608441622,816.4808672198153,506.0486294531884,195.6241306768068,-114.7926031839121
327.0,1438.01947885588,1127.573711642987,817.1339690594453,506.7017300986573,196.2772297774206,-114.1395155601217
328.0,1438.672586470089,1128.226819477689,817.7870731839612,507.3548332207272,196.9303313360499,-113.4864252711272
329.0,1439.325699077752,1128.879932108148,818.4401792530504,508.0079385276997,197.5834351010372,-112.833332353495
330.0,1439.978814004153,1129.533047055147,819.0932869190761,508.6610457246553,198.2365408220754,-112.1802368186455
331.0,1440.631930964656,1130.186164033441,819.7463960865786,509.3141545123349,198.8896482492688,-111.5271386528526
332.0,1441.285049670188,1130.839282753295,820.3995105878055,509.9672645860197,199.5427571321929,-110.8740378172442
333.0,1441.938169826169,1131.492402919418,821.0526267275555,510.6203756344123,200.1958672189536,-110.2209342478019
334.0,1442.591291131459,1132.145524229904,821.7057442614049,511.2734887602376,200.8489782552482,-109.5678278553609
335.0,1443.24441327729,1132.798646375169,822.358862941607,511.9266050913711,201.5020899834247,-108.9147185256105
336.0,1443.897535946212,1133.451769036886,823.011982516161,512.5797224190795,202.1552036208116,-108.2616105219783
337.0,1444.550658811028,1134.104891886927,823.6651027278798,513.2328405204603,202.8083184798379,-107.6085085047094
338.0,1445.203781533736,1134.7580145863,824.3182233134589,513.8859591692518,203.4614338304029,-106.9554060951393
339.0,1445.856903764469,1135.411136784084,824.9713440025432,514.5390781349876,204.1145494695308,-106.3023033793358
340.0,1446.510025140431,1136.064258116369,825.6244645167968,515.1921971821515,204.7676651917973,-105.6492004301783
341.0,1447.163145284839,1136.717378205196,826.2775845689699,515.8453160693329,205.4207807885693,-104.9960973073573
342.0,1447.816263805862,1137.37049665749,826.9307038619681,516.4984345483803,206.0738960472451,-104.3429940573749
343.0,1448.469380295563,1138.023613064002,827.5838220879192,517.1515523635579,206.7270107504944,-103.6898907135444
344.0,1449.122494328832,1138.676726998244,828.2369389272429,517.8046692506999,207.3801246754984,-103.0367872959904
345.0,1449.775605462333,1139.329838015428,828.8900540477179,518.4577849363648,208.0332375931901,-102.3836838116489
346.0,1450.428713233438,1139.982945651406,829.5431671035503,519.1108991369913,208.6863492674939,-101.7305802542673
347.0,1451.081817159167,1140.636049421605,830.1962777344428,519.7640115580521,209.3394594545659,-101.0774766044043
348.0,1451.734916735134,1141.289148819964,830.8493855646611,520.4171218932098,209.9925679020341,-100.42437282943
349.0,1452.388015217683,1141.942247983263,831.502490202104,521.0702298234712,210.6456743482382,-99.77126888352572
350.0,1453.041124990048,1142.595357736675,832.1555912373695,521.7233350163433,211.2987785214699,-99.1181647076842
351.0,1453.694232995748,1143.248465720912,832.808688242825,522.3764371249857,211.951880139213,-98.46506022970958
352.0,1454.347339085158,1143.901571786128,833.4617807716744,523.0295357873687,212.604978907383,-97.81196248737976
353.0,1455.000443108479,1144.554675782286,834.1148812919215,523.6826306254259,213.2580745195678,-97.15886736046512
354.0,1455.653544915372,1145.207777558794,834.7679830614138,524.3357212442099,213.9111666562674,-96.50577379898036
355.0,1456.306644354582,1145.860876964128,835.4210827411717,524.98880906734,214.5642549841338,-95.8526818866008
356.0,1456.959741273577,1146.513973845468,836.074180198337,525.6419058159184,215.2173438423723,-95.19959170194956
357.0,1457.612835518172,1147.167068048323,836.7272752993455,526.2950003485402,215.8704359492068,-94.5465033185977
358.0,1458.265926932164,1147.820159416167,837.3803679095881,526.9480925471952,216.5235257982459,-93.89341680506406
359.0,1458.91901535696,1148.473247790063,838.0334578930728,527.6011822936156,217.1766132849669,-93.2403322248154
360.0,1459.57210063121,1149.126333008296,838.6865451120863,528.254269468973,217.829698305055,-92.58724963626632
361.0,1460.225182590434,1149.779414906006,839.3396294268554,528.9073539535805,218.4827807541267,-91.93416909277929
362.0,1460.878261066658,1150.432493314812,839.9927106952084,529.5604356265901,219.1358605274544,-91.28109064266464
363.0,1461.531335888041,1151.085568062447,840.6457887722371,530.2135143656943,219.7889375196896,-90.62801432918054
364.0,1462.184406878504,1151.738638972383,841.298863509958,530.8665900468245,220.4420116245873,-89.97494019053305
365.0,1462.837473857368,1152.39170586347,841.9519347569735,531.5196625438515,221.0950827347295,-89.32186825987606
366.0,1463.490536638974,1153.044768549555,842.605002358135,532.1727317282845,221.7481507412496,-88.66879856531135
367.0,1464.143595032326,1153.697826839122,843.2580661542023,532.8257974689712,222.4012155335559,-88.01573185322256
368.0,1464.796648840711,1154.350880534914,843.9111259815071,533.4788596317977,223.0542769990554,-87.362669321041
369.0,1465.449697861335,1155.00392943357,844.5641816716127,534.1319180793876,223.7073350228782,-86.70960966829506
