plasma1.fb,tep_fep.to_SDS_Fraction[1],i_iss.T,blanket.TBR,Doubling_Time,Self_Sufficiency_Time,Startup_Inventory
0.07045,0.18604,8.14844,1.18535,4118.0,93.0,3131.5568961520025
0.07045,0.18778,4.63281,1.14434,4808.0,100.0,2395.361096970819
0.07045,0.18778,5.10156,1.14434,4893.0,100.0,2495.480347587084
0.07045,0.18778,5.10156,1.19043,3590.0,93.0,2474.4978174264897
0.07045,0.41202,4.63281,1.19043,3287.0,92.0,2042.087156554171
0.07045,0.41202,5.10156,1.14434,4524.0,100.0,2135.4093412459724
0.07045,0.90743,4.36719,1.18535,2801.0,92.0,1228.872222674378
0.07045,0.90743,4.36719,1.22988,2230.0,87.0,1211.191948847735
0.07045,0.90743,8.14844,1.22988,2275.0,87.0,1303.226437458434
0.0708,0.57542,9.64844,1.07285,,121.0,2407.1524442187915
0.0708,0.57542,9.64844,1.11738,5880.0,105.0,2380.260132755419
0.0708,0.57542,9.86719,1.07285,,121.0,2431.4474134446987
0.0708,0.58585,6.94531,1.21152,2901.0,89.0,2014.4205870774576
0.0708,0.58585,6.94531,1.22949,2659.0,87.0,2007.475485202895
0.0708,0.58585,10.53906,1.22949,2853.0,88.0,2396.4468625578133
0.0708,0.65364,6.94531,1.22949,2578.0,87.0,1859.804695772145
0.0708,0.65364,10.53906,1.21152,2989.0,90.0,2192.088210346541
0.0708,0.96306,9.64844,1.07285,7748.0,120.0,1232.187039151382
0.0708,0.96306,9.86719,1.11738,4527.0,105.0,1207.901430355511
0.07115,0.12868,4.16406,1.20449,3249.0,91.0,2335.234361330754
0.07115,0.12868,10.88281,1.07559,,122.0,3925.2373414071594
0.07115,0.12868,10.88281,1.20449,4125.0,92.0,3858.1872023276305
0.07115,0.17562,6.74219,1.16582,4442.0,96.0,2842.9950239137734
0.07115,0.17562,7.96094,1.07598,,121.0,3153.80904946057
0.07115,0.18604,4.16406,1.07559,,122.0,2325.5321336676934
0.07115,0.18604,10.88281,1.20449,4014.0,92.0,3682.019580450384
0.07115,0.42419,6.74219,1.07598,9932.0,120.0,2390.365224249776
0.07115,0.42419,7.96094,1.07598,,120.0,2573.0191795877845
0.07115,0.42419,7.96094,1.16582,4156.0,96.0,2524.184106163398
0.0715,0.1113,6.77344,1.14629,5237.0,100.0,2978.4652901749373
0.0715,0.1113,7.55469,1.16113,4830.0,97.0,3151.1910362637254
0.0715,0.17214,8.25781,1.18496,4141.0,93.0,3157.814389330303
0.0715,0.17214,11.28906,1.18496,4557.0,94.0,3806.8737836817627
0.0715,0.17214,11.28906,1.23262,3549.0,89.0,3787.1580033704295
0.0715,0.47634,8.25781,1.23262,2828.0,87.0,2407.0527510073707
0.0715,0.47634,11.28906,1.18496,3879.0,94.0,2836.6490967431337
0.0715,0.51632,6.77344,1.16113,3992.0,97.0,2152.9299030875413
0.0715,0.51632,7.55469,1.14629,4522.0,99.0,2257.764915727466
0.0715,0.51632,7.55469,1.16113,4064.0,97.0,2250.779829905083
0.07186,0.77532,4.46094,1.13145,4294.0,102.0,1477.557638528702
0.07186,0.77532,10.30469,1.13145,4599.0,102.0,1815.744434736714
0.07186,0.77532,10.30469,1.19004,3082.0,92.0,1788.863956106094
0.07186,0.89179,4.78906,1.11777,4618.0,105.0,1295.965756944624
0.07186,0.89179,11.19531,1.06074,,127.0,1509.713587380301
0.07186,0.90222,4.46094,1.19004,2730.0,92.0,1234.246829964012
0.07186,0.90222,10.30469,1.13145,4196.0,101.0,1408.130700767383
0.07186,0.95958,4.78906,1.06074,9489.0,127.0,1198.610797719877
0.07186,0.95958,4.78906,1.11777,4462.0,104.0,1163.551137300574
0.07186,0.95958,11.19531,1.11777,4529.0,104.0,1230.237618810939
0.07221,0.22081,5.83594,1.10332,7241.0,110.0,2579.3968792383594
0.07221,0.22081,5.83594,1.19941,3438.0,91.0,2532.892524537338
0.07221,0.22081,8.17969,1.19941,3713.0,91.0,3000.950291754858
0.07221,0.31294,5.72656,1.06621,,126.0,2422.892464055933
0.07221,0.31294,9.75781,1.2498,2930.0,86.0,3042.6721692582855
0.07221,0.62062,5.72656,1.2498,2328.0,85.0,1788.919392063139
0.07221,0.62062,9.75781,1.06621,,125.0,2269.7317232547143
0.07221,0.62062,9.75781,1.2498,2507.0,85.0,2180.686554422886
0.07221,0.70579,5.83594,1.19941,2862.0,91.0,1658.763117680285
0.07221,0.70579,8.17969,1.10332,6109.0,109.0,1881.319149926319
0.07256,0.3338,8.77344,1.09629,8174.0,112.0,2878.6692411540776
0.07256,0.3338,8.77344,1.11113,6910.0,108.0,2870.076999533542
0.07256,0.3338,9.55469,1.09629,8351.0,112.0,3011.3907410748384
0.07256,0.37378,5.85156,1.08965,8048.0,114.0,2315.8400108714427
0.07256,0.37378,6.57031,1.13105,5285.0,102.0,2407.370996679552
0.07256,0.66407,5.85156,1.13105,4600.0,102.0,1766.769099669494
0.07256,0.66407,6.57031,1.08965,7160.0,114.0,1851.340311614166
0.07256,0.66407,6.57031,1.13105,4656.0,102.0,1828.347000862983
0.07256,0.73882,8.77344,1.09629,6535.0,111.0,1838.19219153502
0.07256,0.73882,9.55469,1.11113,5613.0,107.0,1881.770696294861
0.07291,0.13737,4.47656,1.09043,8312.0,115.0,2419.3532198586477
0.07291,0.13737,4.47656,1.19277,3475.0,92.0,2367.7413763819573
0.07291,0.13737,7.44531,1.19277,3873.0,92.0,3017.6127449720943
0.07291,0.39638,7.21094,1.13223,5265.0,102.0,2454.8047856486232
0.07291,0.39638,11.99219,1.08457,9987.0,117.0,3214.0420211536375
0.07291,0.81704,4.47656,1.19277,2782.0,91.0,1376.68526972311
0.07291,0.81704,7.44531,1.09043,6588.0,113.0,1564.999954357954
0.07291,0.87093,7.21094,1.08457,6870.0,115.0,1428.982704156152
0.07291,0.87093,11.99219,1.08457,7098.0,115.0,1585.536914178284
0.07291,0.87093,11.99219,1.13223,4307.0,102.0,1558.918687575204
0.07326,0.33901,5.49219,1.13926,4833.0,101.0,2277.9542932946833
0.07326,0.33901,11.27344,1.13223,6010.0,103.0,3246.1017543482926
0.07326,0.42419,8.72656,1.0748,,121.0,2643.7328064584813
0.07326,0.42419,8.72656,1.24121,2798.0,86.0,2563.460584222729
0.07326,0.42419,10.75781,1.24121,2938.0,87.0,2858.1909844108354
0.07326,0.73187,8.72656,1.24121,2399.0,86.0,1780.31311427262
0.07326,0.73187,10.75781,1.0748,9008.0,120.0,1997.2431183387162
0.07326,0.86571,5.49219,1.13223,4126.0,101.0,1355.05013413248
0.07326,0.86571,5.49219,1.13926,3899.0,100.0,1351.570772489132
0.07326,0.86571,11.27344,1.13926,4064.0,100.0,1547.51885529821
0.07361,0.12694,4.16406,1.23262,2798.0,87.0,2285.518923033845
0.07361,0.12694,5.57031,1.12715,5781.0,104.0,2640.532390265051
0.07361,0.12694,5.57031,1.23262,2952.0,87.0,2594.0087069986457
0.07361,0.33901,5.49219,1.13223,5116.0,102.0,2275.9890647434013
0.07361,0.33901,11.27344,1.13223,5998.0,103.0,3235.835636862337
0.07361,0.33901,11.27344,1.13926,5658.0,101.0,3232.2554946035957
0.07361,0.52849,4.16406,1.12715,4830.0,103.0,1805.39195022455
0.07361,0.52849,5.57031,1.23262,2581.0,87.0,1925.966568458059
0.07361,0.86571,5.49219,1.13926,3896.0,100.0,1350.092370470592
0.07361,0.86571,11.27344,1.13223,4296.0,101.0,1548.558830311193
0.07396,0.3112,8.00781,1.18887,3741.0,93.0,2722.9382783362144
0.07396,0.3112,8.53906,1.05371,,136.0,2889.97039040805
0.07396,0.78228,8.00781,1.05371,,133.0,1695.848391915175
0.07396,0.78228,8.00781,1.18887,2994.0,92.0,1621.814606206662
0.07396,0.78228,8.53906,1.18887,3011.0,92.0,1650.724061859764
0.07396,0.82747,4.58594,1.08535,6795.0,115.0,1412.962355565886
0.07396,0.82747,4.58594,1.09395,6091.0,111.0,1407.733777964985
0.07396,0.82747,8.11719,1.08535,7016.0,115.0,1565.287162316128
0.07396,0.94046,4.58594,1.08535,6430.0,114.0,1212.421410730572
0.07396,0.94046,8.11719,1.09395,5837.0,111.0,1259.785473158155
0.07432,0.23646,5.42969,1.24551,2671.0,86.0,2370.60768650724
0.07432,0.23646,10.39844,1.12441,6592.0,104.0,3366.8335534438775
0.07432,0.57368,6.88281,1.10449,6265.0,109.0,2038.0324636870223
0.07432,0.57368,8.16406,1.17559,3608.0,94.0,2138.694001792616
0.07432,0.63104,6.88281,1.17559,3430.0,94.0,1884.82386283949
0.07432,0.63104,8.16406,1.10449,6234.0,109.0,2037.5626952812445
0.07432,0.63104,8.16406,1.17559,3508.0,94.0,2002.411176343938
0.07432,0.75272,5.42969,1.12441,4635.0,103.0,1562.789662191062
0.07432,0.75272,5.42969,1.24551,2228.0,86.0,1510.892191437016
0.07432,0.75272,10.39844,1.24551,2369.0,86.0,1816.291472313963
0.07467,0.10956,9.17969,1.12832,6490.0,104.0,3442.0186032419247
0.07467,0.10956,10.83594,1.07441,,122.0,3839.1580552430996
0.07467,0.30599,6.16406,1.07715,9924.0,120.0,2460.4201044327456
0.07467,0.30599,6.16406,1.08262,9122.0,117.0,2456.8083897787255
0.07467,0.30599,7.57031,1.07715,,120.0,2702.0231779466667
0.07467,0.37204,9.17969,1.07441,,121.0,2812.9208989479
0.07467,0.37204,9.17969,1.12832,5749.0,103.0,2781.1942306426763
0.07467,0.37204,10.83594,1.12832,5992.0,103.0,3038.5113115638983
0.07467,0.79444,6.16406,1.07715,7871.0,118.0,1549.685136217879
0.07467,0.79444,7.57031,1.08262,7377.0,116.0,1617.721684394859
0.07502,0.18952,10.63281,1.19434,4107.0,93.0,3490.8661044668142
0.07502,0.18952,10.63281,1.24043,3262.0,87.0,3472.456869515562
0.07502,0.18952,11.10156,1.24043,3307.0,88.0,3565.6906866384584
0.07502,0.58063,4.55469,1.1252,4846.0,103.0,1763.524609228169
0.07502,0.58063,7.21094,1.20879,2923.0,90.0,2000.197540840481
0.07502,0.85528,10.63281,1.24043,2265.0,86.0,1505.063427952478
0.07502,0.85528,11.10156,1.19434,2846.0,91.0,1539.616403744302
0.07502,0.93003,4.55469,1.20879,2431.0,89.0,1169.052932178323
0.07502,0.93003,7.21094,1.1252,4254.0,103.0,1252.240476576937
0.07502,0.93003,7.21094,1.20879,2456.0,89.0,1214.838283564459
0.07537,0.39116,7.17969,1.22676,2888.0,88.0,2375.5850849907047
0.07537,0.39116,11.64844,1.09316,8712.0,113.0,3105.4080148606495
0.07537,0.47112,4.44531,1.06543,,126.0,1938.939656717885
0.07537,0.47112,9.47656,1.06777,,124.0,2589.6276633251123
0.07537,0.48329,4.44531,1.06543,,126.0,1922.071451959748
0.07537,0.48329,4.44531,1.06777,,124.0,1920.39281220106
0.07537,0.48329,9.47656,1.06543,,126.0,2559.4289596553112
0.07537,0.82052,7.17969,1.09316,6297.0,112.0,1527.606040764926
0.07537,0.82052,11.64844,1.09316,6554.0,112.0,1724.18303649512
0.07537,0.82052,11.64844,1.22676,2487.0,88.0,1661.664121422615
0.07572,0.16171,9.11719,1.11035,7488.0,108.0,3277.8160441473487
0.07572,0.16171,9.11719,1.11895,6862.0,106.0,3273.070035489911
0.07572,0.16171,11.58594,1.11895,7391.0,106.0,3777.680548131206
0.07572,0.24688,7.10156,1.1959,3561.0,92.0,2656.946995118236
0.07572,0.24688,9.82031,1.1748,4371.0,95.0,3165.382692802692
0.07572,0.49372,9.11719,1.11895,5855.0,105.0,2448.310074302495
0.07572,0.49372,11.58594,1.11035,6715.0,108.0,2757.765428836334
0.07572,0.56847,7.10156,1.1748,3542.0,94.0,2019.588810463301
0.07572,0.56847,7.10156,1.1959,3132.0,91.0,2010.636315731917
0.07572,0.56847,9.82031,1.1959,3301.0,91.0,2296.742372982619
0.07607,0.37899,5.89844,1.14863,4430.0,99.0,2228.071893785708
0.07607,0.37899,6.11719,1.14863,4456.0,99.0,2261.0587447076964
0.07607,0.37899,6.11719,1.2041,3150.0,90.0,2236.721231876575
0.07607,0.60497,6.38281,1.15059,4042.0,98.0,1882.191231160845
0.07607,0.60497,10.35156,1.09668,7128.0,111.0,2291.150481187693
0.07607,0.60497,10.35156,1.15059,4339.0,98.0,2262.7621582706333
0.07607,0.60671,6.38281,1.09668,6636.0,111.0,1907.203665969664
0.07607,0.60671,10.35156,1.15059,4335.0,98.0,2257.7921427601786
0.07607,0.65886,5.89844,1.2041,2822.0,90.0,1716.081286262832
0.07607,0.65886,6.11719,1.14863,3990.0,98.0,1758.364297741619
0.07643,0.10087,5.61719,1.16113,4403.0,97.0,2619.282633843978
0.07643,0.10087,10.39844,1.1916,4274.0,93.0,3644.196455991304
0.07643,0.89179,4.78906,1.06074,9750.0,126.0,1315.793689869809
0.07643,0.89179,11.19531,1.06074,,126.0,1483.287571531434
0.07643,0.89179,11.19531,1.11777,4748.0,104.0,1448.229894942566
0.07643,0.93698,5.61719,1.1916,2659.0,91.0,1176.10233801487
0.07643,0.93698,10.39844,1.16113,3251.0,96.0,1262.039924642914
0.07643,0.93698,10.39844,1.1916,2702.0,91.0,1248.865946467744
0.07643,0.95958,4.78906,1.11777,4432.0,104.0,1154.392366676544
0.07643,0.95958,11.19531,1.06074,9518.0,126.0,1251.86968382215
0.07678,0.28513,8.99219,1.20723,3470.0,90.0,2880.9847894252734
0.07678,0.28513,10.21094,1.05957,,131.0,3168.8424161136586
0.07678,0.28513,10.21094,1.20723,3587.0,91.0,3090.2404913541363
0.07678,0.49024,8.41406,1.13574,4959.0,101.0,2343.5168871848564
0.07678,0.49024,9.13281,1.13574,5037.0,101.0,2431.6106213101452
0.07678,0.49024,9.13281,1.24434,2664.0,86.0,2385.5543917495675
0.07678,0.53718,8.99219,1.05957,,129.0,2344.392238118501
0.07678,0.53718,10.21094,1.20723,3170.0,90.0,2402.2731735351854
0.07678,0.88136,8.41406,1.24434,2151.0,85.0,1346.849206518364
0.07678,0.88136,9.13281,1.13574,4043.0,100.0,1412.887891669848
0.07713,0.11478,6.00781,1.13887,5238.0,101.0,2677.3032256866263
0.07713,0.11478,6.53906,1.10371,7483.0,110.0,2808.736845812257
0.07713,0.15476,4.30469,1.07988,9347.0,119.0,2299.841083288368
0.07713,0.15476,4.30469,1.17754,3698.0,94.0,2248.2269844843295
0.07713,0.15476,10.52344,1.07988,,119.0,3557.9265791001603
0.07713,0.5337,6.00781,1.10371,6249.0,109.0,1985.699671897194
0.07713,0.5337,6.53906,1.10371,6319.0,109.0,2044.9931343674061
0.07713,0.5337,6.53906,1.13887,4551.0,100.0,2026.3818830673192
0.07713,0.97349,4.30469,1.07988,6768.0,116.0,1144.579734343411
0.07713,0.97349,10.52344,1.17754,2846.0,93.0,1133.800533103898
0.07748,0.19647,7.03906,1.24902,2773.0,86.0,2685.873983050632
0.07748,0.19647,7.44531,1.21699,3256.0,89.0,2775.699010252447
0.07748,0.59628,7.55469,1.1502,4139.0,98.0,1996.779754010528
0.07748,0.59628,10.21094,1.08379,8387.0,116.0,2288.196875535903
0.07748,0.59802,7.03906,1.21699,2755.0,89.0,1915.150164800377
0.07748,0.59802,7.03906,1.24902,2381.0,85.0,1903.194943047024
0.07748,0.59802,7.44531,1.24902,2399.0,85.0,1942.091813607832
0.07748,0.69188,7.55469,1.08379,7614.0,115.0,1826.037455539231
0.07748,0.69188,7.55469,1.1502,3957.0,98.0,1790.188616006738
0.07748,0.69188,10.21094,1.1502,4109.0,98.0,1985.084797144511
0.07783,0.39638,4.00781,1.06855,,124.0,1948.947375864952
0.07783,0.39638,11.97656,1.15996,4674.0,98.0,3037.7763007341264
0.07783,0.39985,4.42969,1.17207,3575.0,95.0,1948.29553507245
0.07783,0.39985,6.08594,1.06816,,124.0,2240.7258845320703
0.07783,0.4155,4.42969,1.06816,,124.0,1984.338949174263
0.07783,0.4155,6.08594,1.06816,,124.0,2213.8891636157473
0.07783,0.4155,6.08594,1.17207,3715.0,95.0,2157.187314633592
0.07783,0.98218,4.00781,1.06855,8014.0,121.0,1133.417663063576
0.07783,0.98218,4.00781,1.15996,3137.0,96.0,1083.510225866381
0.07783,0.98218,11.97656,1.06855,8075.0,121.0,1167.083710533847
0.07818,0.25036,5.02344,1.21504,2982.0,89.0,2225.511841493483
0.07818,0.25036,5.02344,1.21738,2948.0,89.0,2224.594618636455
0.07818,0.25036,7.80469,1.21504,3248.0,89.0,2717.558184532949
0.07818,0.73534,5.32031,1.2123,2592.0,89.0,1522.493439491968
0.07818,0.73534,9.60156,1.2334,2475.0,87.0,1781.742057276639
0.07818,0.85876,5.32031,1.2123,2465.0,89.0,1307.462071041778
0.07818,0.85876,5.32031,1.2334,2231.0,87.0,1299.425405739772
0.07818,0.85876,9.60156,1.2123,2542.0,89.0,1450.119863457877
0.07818,0.87788,5.02344,1.21504,2407.0,89.0,1262.68715193027
0.07818,0.87788,7.80469,1.21738,2422.0,88.0,1341.940351640216
0.07854,0.44331,9.19531,1.12402,5666.0,104.0,2529.810133627004
0.07854,0.44331,9.72656,1.12402,5734.0,104.0,2599.252535068461
0.07854,0.44331,9.72656,1.18418,3708.0,93.0,2570.87824095022
0.07854,0.67624,8.24219,1.15332,3927.0,97.0,1865.04564551308
0.07854,0.67624,8.24219,1.18848,3142.0,92.0,1849.523113317069
0.07854,0.67624,11.46094,1.15332,4113.0,98.0,2109.566648319709
0.07854,0.67798,9.19531,1.18418,3263.0,93.0,1919.362070246795
0.07854,0.67798,9.72656,1.12402,5060.0,103.0,1987.672725262351
0.07854,0.70231,8.24219,1.15332,3875.0,97.0,1804.496503247596
0.07854,0.70231,11.46094,1.18848,3239.0,92.0,2013.66990635856
0.07889,0.2295,6.50781,1.12246,5851.0,104.0,2554.034409243306
0.07889,0.2295,11.47656,1.12246,6749.0,105.0,3448.795191224973
0.07889,0.2295,11.47656,1.20605,3790.0,91.0,3409.721326228442
0.07889,0.25558,5.02344,1.23848,2659.0,87.0,2199.015891791168
0.07889,0.25558,8.74219,1.17051,4271.0,95.0,2873.765565198231
0.07889,0.3703,6.50781,1.20605,3128.0,90.0,2266.9880571472486
0.07889,0.3703,11.47656,1.12246,6275.0,105.0,3036.428763006013
0.07889,0.72665,5.02344,1.17051,3269.0,95.0,1530.988891136137
0.07889,0.72665,8.74219,1.17051,3430.0,95.0,1768.631002709018
0.07889,0.72665,8.74219,1.23848,2401.0,86.0,1741.332982269116
0.07924,0.16692,8.32031,1.05137,,139.0,3054.3577919815903
0.07924,0.16692,10.41406,1.2459,3124.0,87.0,3359.7561620513843
0.07924,0.22603,8.52344,1.20098,3585.0,91.0,2880.502483680045
0.07924,0.22603,9.24219,1.18301,4052.0,93.0,3017.4320470106195
0.07924,0.3112,8.52344,1.18301,3834.0,93.0,2698.7644366720865
0.07924,0.3112,8.52344,1.20098,3464.0,91.0,2691.2459187088907
0.07924,0.3112,9.24219,1.20098,3530.0,91.0,2806.391270859179
0.07924,0.48851,8.32031,1.05137,,136.0,2349.7224872609595
0.07924,0.48851,8.32031,1.2459,2579.0,86.0,2251.023496906908
0.07924,0.48851,10.41406,1.05137,,136.0,2598.9436375408686
0.07959,0.63452,6.36719,1.1752,3353.0,94.0,1780.766682434815
0.07959,0.63452,9.33594,1.2041,2988.0,90.0,2019.96800290066
0.07959,0.74403,6.36719,1.2041,2721.0,90.0,1564.954860863612
0.07959,0.74403,9.33594,1.1752,3319.0,94.0,1752.991537449526
0.07959,0.74403,9.33594,1.2041,2820.0,90.0,1740.933321964742
0.07959,0.75446,4.78906,1.07012,8713.0,121.0,1523.290020147211
0.07959,0.75446,11.75781,1.07012,9436.0,121.0,1919.638596426089
0.07959,0.75446,11.75781,1.22246,2630.0,88.0,1843.963522018565
0.07959,0.78401,4.78906,1.22246,2401.0,88.0,1402.04236479767
0.07959,0.78401,11.75781,1.07012,9231.0,121.0,1825.779230568869
0.07994,0.78054,6.14844,1.11426,5005.0,105.0,1523.155338658876
0.07994,0.78054,6.67969,1.11426,5033.0,105.0,1550.040578595289
0.07994,0.78054,6.67969,1.15566,3588.0,97.0,1529.461879918824
0.07994,0.87614,6.14844,1.15566,3414.0,97.0,1317.181853900054
0.07994,0.87614,6.67969,1.11426,4796.0,105.0,1352.880961682095
0.07994,0.87962,5.91406,1.10684,5132.0,107.0,1328.239361888094
0.07994,0.87962,8.63281,1.22324,2358.0,88.0,1350.955303408819
0.07994,0.93698,5.91406,1.10684,4981.0,107.0,1212.28156016849
0.07994,0.93698,5.91406,1.22324,2257.0,88.0,1159.618567832747
0.07994,0.93698,8.63281,1.10684,5025.0,107.0,1251.789704345332
0.08029,0.23298,4.58594,1.15957,4063.0,97.0,2166.376517669424
0.08029,0.23298,4.92969,1.15566,4223.0,98.0,2228.7146807345052
0.08029,0.23298,4.92969,1.15957,4108.0,97.0,2226.9035805697526
0.08029,0.32163,5.91406,1.1584,4147.0,97.0,2259.2767174186183
0.08029,0.32163,11.82031,1.23887,3100.0,88.0,3144.293861174535
0.08029,0.3338,5.91406,1.1584,4130.0,97.0,2239.742167133086
0.08029,0.3338,5.91406,1.23887,2648.0,86.0,2206.6190579433064
0.08029,0.3338,11.82031,1.1584,4804.0,98.0,3142.311507479687
0.08029,0.47112,4.58594,1.15566,3891.0,97.0,1857.024116476033
0.08029,0.47112,4.92969,1.15957,3817.0,97.0,1896.948538397714
0.08064,0.49546,5.35156,1.07168,9532.0,121.0,1956.110972474131
0.08064,0.49546,7.38281,1.07168,9961.0,121.0,2190.307359329274
0.08064,0.49546,7.38281,1.07559,9342.0,119.0,2187.663433082682
0.08064,0.4972,4.96094,1.12754,4846.0,103.0,1875.788346737773
0.08064,0.4972,8.80469,1.19395,3326.0,92.0,2286.8939258702344
0.08064,0.62409,4.96094,1.12754,4637.0,102.0,1691.965811681482
0.08064,0.62409,4.96094,1.19395,2939.0,91.0,1661.58369692488
0.08064,0.62409,8.80469,1.12754,4944.0,102.0,2022.1383384990831
0.08064,0.71622,5.35156,1.07559,8146.0,119.0,1608.575509014479
0.08064,0.71622,7.38281,1.07168,8905.0,120.0,1742.912978973193
0.081,0.17735,5.22656,1.19668,3344.0,91.0,2331.4750331235464
0.081,0.17735,7.69531,1.19668,3618.0,91.0,2793.4130754175094
0.081,0.17735,7.69531,1.21152,3344.0,90.0,2787.402468290653
0.081,0.30772,6.39844,1.22441,2887.0,88.0,2319.865825655916
0.081,0.30772,9.42969,1.14551,5019.0,99.0,2830.894303008323
0.081,0.61019,5.22656,1.21152,2703.0,89.0,1695.831943388526
0.081,0.61019,7.69531,1.19668,3048.0,91.0,1920.668718415174
0.081,0.68146,6.39844,1.14551,4010.0,99.0,1699.265537905379
0.081,0.68146,6.39844,1.22441,2519.0,88.0,1665.769756119424
0.081,0.68146,9.42969,1.22441,2631.0,88.0,1885.298742902007
0.08135,0.33032,7.57031,1.05605,,132.0,2541.202648589504
0.08135,0.33032,10.85156,1.11465,6715.0,106.0,3000.9666518758895
0.08135,0.46765,7.83594,1.2377,2650.0,86.0,2209.722003780468
0.08135,0.46765,10.86719,1.1666,4137.0,96.0,2603.704353666693
0.08135,0.46765,10.86719,1.2377,2826.0,87.0,2574.501017179595
0.08135,0.57716,7.83594,1.1666,3703.0,95.0,2011.6386189728855
0.08135,0.57716,10.86719,1.2377,2672.0,87.0,2272.56460665382
0.08135,0.93003,7.57031,1.11465,4644.0,105.0,1245.281152765799
0.08135,0.93003,10.85156,1.05605,,129.0,1333.903363293284
0.08135,0.93003,10.85156,1.11465,4697.0,105.0,1297.248705246013
0.0817,0.29556,11.64844,1.16738,4557.0,96.0,3186.2715286068446
0.0817,0.29556,11.86719,1.12285,6464.0,105.0,3242.8982025315995
0.0817,0.29556,11.86719,1.16738,4582.0,97.0,3220.891843965673
0.0817,0.46765,9.60156,1.08184,8985.0,117.0,2490.322567916158
0.0817,0.46765,10.13281,1.22793,2906.0,88.0,2483.780686342077
0.0817,0.79792,11.64844,1.12285,4807.0,103.0,1727.143064664867
0.0817,0.79792,11.86719,1.16738,3443.0,95.0,1715.641068526875
0.0817,0.91091,9.60156,1.08184,6895.0,115.0,1349.691716282924
0.0817,0.91091,9.60156,1.22793,2269.0,87.0,1280.527465501931
0.0817,0.91091,10.13281,1.08184,6911.0,115.0,1360.358423929521
0.08205,0.37552,9.03906,1.09902,7418.0,110.0,2618.2402767749145
0.08205,0.37552,9.44531,1.16699,4167.0,96.0,2640.5373317446747
0.08205,0.41897,9.03906,1.16699,4049.0,95.0,2484.2249773846856
0.08205,0.41897,9.44531,1.09902,7334.0,110.0,2571.7512081257178
0.08205,0.41897,9.44531,1.16699,4087.0,95.0,2537.167277592226
0.08205,0.51979,5.14844,1.05488,,132.0,1896.185448218933
0.08205,0.51979,5.14844,1.11035,5655.0,107.0,1860.317579387648
0.08205,0.51979,7.36719,1.11035,5918.0,107.0,2099.4356948320114
0.08205,0.79618,5.14844,1.11035,5092.0,106.0,1439.100925483724
0.08205,0.79618,7.36719,1.05488,,131.0,1575.997483755989
0.0824,0.24167,6.38281,1.16699,4042.0,96.0,2429.7488960814976
0.0824,0.24167,10.66406,1.13809,5622.0,101.0,3168.585141445372
0.0824,0.59106,5.24219,1.11348,5346.0,106.0,1760.00490865589
0.0824,0.59106,8.46094,1.11348,5658.0,106.0,2054.0961743842395
0.0824,0.59106,8.46094,1.12832,4935.0,102.0,2046.2865594361233
0.0824,0.78749,5.24219,1.12832,4328.0,102.0,1446.618694779181
0.0824,0.78749,8.46094,1.11348,5115.0,105.0,1607.201210505835
0.0824,0.96306,6.38281,1.13809,3704.0,100.0,1140.260222140562
0.0824,0.96306,6.38281,1.16699,3021.0,95.0,1126.856582054712
0.0824,0.96306,10.66406,1.16699,3045.0,95.0,1162.169961305582
0.08275,0.27817,8.27344,1.08379,9231.0,116.0,2711.408486552166
0.08275,0.27817,11.05469,1.22363,3293.0,89.0,3089.7269215591327
0.08275,0.57194,8.27344,1.22363,2718.0,88.0,2024.703282415221
0.08275,0.57194,11.05469,1.08379,8435.0,116.0,2356.379401918723
0.08275,0.57194,11.05469,1.22363,2853.0,88.0,2289.0187965544847
0.08275,0.75446,4.78906,1.22246,2415.0,88.0,1432.411178090853
0.08275,0.75446,11.75781,1.07012,9328.0,121.0,1888.007197084783
0.08275,0.78401,4.78906,1.07012,8528.0,121.0,1462.750153264378
0.08275,0.78401,4.78906,1.22246,2389.0,88.0,1387.803898419816
0.08275,0.78401,11.75781,1.22246,2560.0,88.0,1722.137857108591
0.08311,0.12521,5.69531,1.05527,,134.0,2539.865167556853
0.08311,0.12521,8.28906,1.05527,,134.0,3042.31153135892
0.08311,0.12521,8.28906,1.12324,6256.0,104.0,2999.110399005688
0.08311,0.16345,5.80469,1.06895,,124.0,2493.3155278554027
0.08311,0.16345,5.80469,1.10254,7055.0,110.0,2471.917378960695
0.08311,0.16345,7.96094,1.06895,,124.0,2892.7535354474435
0.08311,0.29034,5.80469,1.06895,,123.0,2301.3617811994945
0.08311,0.29034,7.96094,1.10254,7164.0,109.0,2618.929019532345
0.08311,0.83616,5.69531,1.12324,4444.0,103.0,1381.965492966743
0.08311,0.83616,8.28906,1.05527,,130.0,1517.918764945378
0.08346,0.34249,6.22656,1.1623,3998.0,96.0,2226.7483658389865
0.08346,0.34249,6.25781,1.1623,4002.0,96.0,2231.2784491812727
0.08346,0.34249,6.25781,1.22871,2763.0,87.0,2203.797695529209
0.08346,0.65017,6.67969,1.06582,9999.0,124.0,1803.570507407725
0.08346,0.65017,9.33594,1.23691,2505.0,86.0,1924.701552485111
0.08346,0.83269,6.67969,1.23691,2229.0,86.0,1374.025041913437
0.08346,0.83269,9.33594,1.06582,9295.0,123.0,1555.173619702386
0.08346,0.83269,9.33594,1.23691,2275.0,86.0,1471.945824636319
0.08346,0.92481,6.22656,1.22871,2208.0,87.0,1179.288167606046
