time,sds.I[1]&tep_fep.to_SDS_Fraction[1]=0.0,sds.I[1]&tep_fep.to_SDS_Fraction[1]=0.1,sds.I[1]&tep_fep.to_SDS_Fraction[1]=0.2,sds.I[1]&tep_fep.to_SDS_Fraction[1]=0.3,sds.I[1]&tep_fep.to_SDS_Fraction[1]=0.4,sds.I[1]&tep_fep.to_SDS_Fraction[1]=0.5,sds.I[1]&tep_fep.to_SDS_Fraction[1]=0.6,sds.I[1]&tep_fep.to_SDS_Fraction[1]=0.7,sds.I[1]&tep_fep.to_SDS_Fraction[1]=0.8,sds.I[1]&tep_fep.to_SDS_Fraction[1]=0.9
985.0,765.4566305390509,923.79583835042,1083.226232720481,1244.053133499305,1406.707484019434,1571.817868381224,1740.338487457612,1913.791369148261,2094.762560891878,2288.028832266692
986.0,766.1150904630988,924.4635559038576,1083.903207912766,1244.739366324529,1407.40297447753,1572.522616472076,1741.052493181036,1914.514632503616,2095.495081878096,2288.770610881208
987.0,766.7735952975049,925.1313183079268,1084.58022789957,1245.425643885052,1408.098509611701,1573.22740917978,1741.766543462089,1915.237940357378,2096.227647303509,2289.512433875656
988.0,767.432145019789,925.7991255555858,1085.25729265872,1246.111966158708,1408.794089399786,1573.932246482177,1742.480638278615,1915.9612926874,2096.96025714597,2290.254301227889
989.0,768.0907396195373,926.4669776152848,1085.934402168072,1246.798333123355,1409.489713819646,1574.637128357133,1743.194777608485,1916.684689471554,2097.692911383362,2290.996212915784
990.0,768.7493790715536,927.1348744628252,1086.611556405503,1247.484744756877,1410.185382849169,1575.342054782538,1743.908961429594,1917.40813068774,2098.425609993588,2291.738168917247
991.0,769.4080633487397,927.802816076224,1087.288755348912,1248.171201037177,1410.881096466264,1576.047025736307,1744.62318971986,1918.131616313884,2099.158352954581,2292.480169210203
992.0,770.0667924291516,928.4708024335268,1087.965998976221,1248.857701942182,1411.57685464886,1576.752041196374,1745.337462457223,1918.855146327929,2099.891140244289,2293.222213772603
993.0,770.725566290874,929.138833512806,1088.643287265367,1249.544247449835,1412.272657374908,1577.457101140692,1746.051779619641,1919.57872070784,2100.623971840687,2293.964302582415
994.0,771.3843849120168,929.8069092921596,1089.320620194306,1250.230837538097,1412.968504622373,1578.162205547234,1746.766141185092,1920.3023394316,2101.356847721763,2294.706435617627
995.0,772.0432482707158,930.4750297497088,1089.997997741006,1250.917472184945,1413.664396369237,1578.867354393986,1747.480547131567,1921.026002477208,2102.089767865524,2295.448612856242
996.0,772.7021563451297,931.1431948635976,1090.675419883449,1251.604151368367,1414.360332593493,1579.572547658947,1748.194997437073,1921.749709822676,2102.822732249992,2296.190834276278
997.0,773.3611091134387,931.8114046119906,1091.352886599632,1252.290875066364,1415.05631327315,1580.277785320131,1748.909492079629,1922.473461446031,2103.555740853202,2296.933099855766
998.0,774.0201065538439,932.4796589730712,1092.030397867554,1252.977643256946,1415.752338386224,1580.983067355561,1749.624031037264,1923.197257325311,2104.288793653199,2297.67540957275
999.0,774.6791486445649,933.14795792504,1092.707953678186,1253.664455927171,1416.448407916542,1581.688393746032,1750.338614288016,1923.92109743856,2105.02189062804,2298.417763405279
1000.0,775.3382353638382,933.8163014461144,1093.385554002306,1254.35131305474,1417.144521847503,1582.393764480277,1751.053241824995,1924.644981774547,2105.755031761425,2299.160161339446
1000.000000150005,775.3382354627081,933.8163015463726,1093.385554103953,1254.351313157775,1417.144521951927,1582.393764586089,1751.053241932196,1924.644981883137,2105.755031871403,2299.160161450813
1000.000000150005,775.3382354627081,933.8163015463726,1093.385554103953,1254.351313157775,1417.144521951927,1582.393764586089,1751.053241932196,1924.644981883137,2105.755031871403,2299.160161450813
1001.0,775.9973666716289,934.4846894987492,1094.063198807142,1255.038214603668,1417.840680140483,1583.099179517202,1751.767913605676,1925.368910298326,2106.488217027211,2299.902603344957
1002.0,776.6565425623058,935.1531220750217,1094.740888075908,1255.725160557286,1418.536882778914,1583.80463884034,1752.482629613332,1926.092882989841,2107.221446401496,2300.645089399721
1003.0,777.3157630024805,935.8215991415426,1095.418621775263,1256.412150882256,1419.233129729459,1584.510142416352,1753.197389814622,1926.816899815753,2107.95471985094,2301.387619470399
1004.0,777.9750279897609,936.4901206959204,1096.09639990282,1257.099185576189,1419.929420989728,1585.215690242848,1753.912194207159,1927.540960773672,2108.688037373154,2302.130193554604
1005.0,778.634337443268,937.1586866572768,1096.774222377798,1257.786264558306,1420.625756478942,1585.921282239053,1754.627042710165,1928.265065782824,2109.421398887364,2302.872811571561
1006.0,779.2936913778666,937.827297040476,1097.452089215043,1258.473387843453,1421.322136211948,1586.626918419811,1755.341935338488,1928.989214858055,2110.154804408415,2303.615473536117
1007.0,779.95308979922,938.495951851182,1098.130000420213,1259.160555437286,1422.018560194402,1587.332598790779,1756.056872097782,1929.713408005019,2110.888253941964,2304.358179453927
1008.0,780.6125327073287,939.1646510893946,1098.807955993306,1259.847767339805,1422.715028426305,1588.038323351957,1756.771852988049,1930.437645223718,2111.62174748801,2305.100929324991
1009.0,781.2720198614223,939.8333945143482,1099.485955693762,1260.535023310452,1423.411540667099,1588.744091862792,1757.486877768737,1931.161926273605,2112.355284806009,2305.843722908771
1010.0,781.931551335665,940.5021822002052,1100.163999595679,1261.222323423324,1424.108096990884,1589.449904397381,1758.201946513945,1931.886251228774,2113.088865970057,2306.586560279359
1011.0,782.5911271753115,941.1710141922198,1100.842087744273,1261.909667723638,1424.804697442873,1590.155761000939,1758.917059268884,1932.610620134439,2113.822491025365,2307.329441481967
1012.0,783.2507473803618,941.839890490392,1101.520220139545,1262.597056211393,1425.501342023068,1590.861661673465,1759.632216033555,1933.3350329906,2114.556159971933,2308.072366516595
1013.0,783.9104119508161,942.5088110947216,1102.198396781494,1263.28448888659,1426.198030731467,1591.567606414958,1760.347416807957,1934.059489797257,2115.289872809761,2308.815335383243
1014.0,784.5701208866742,943.177776005209,1102.876617670121,1263.971965749227,1426.894763568071,1592.27359522542,1761.062661592092,1934.783990554409,2116.02362953885,2309.55834808191
1015.0,785.2298741879362,943.846785221854,1103.554882805425,1264.659486799307,1427.591540532879,1592.979628104851,1761.777950385958,1935.508535262057,2116.757430159199,2310.301404612597
1016.0,785.8896718546019,944.5158387446564,1104.233192187407,1265.347052036827,1428.288361625893,1593.685705053249,1762.493283189557,1936.233123920201,2117.491274670808,2311.044504975303
1017.0,786.5495135660527,945.1849362530044,1104.911545495644,1266.034661141371,1428.985226526698,1594.391825750207,1763.208659682482,1936.957756208441,2118.225162753281,2311.78764884964
1018.0,787.2093993485003,945.8540777731092,1105.589942756332,1266.722314139133,1429.682135261489,1595.097990221919,1763.92407989093,1937.68243215297,2118.959094432812,2312.5308362618
1019.0,787.8693293783723,946.5232634813948,1106.26838414579,1267.410011206431,1430.379088006581,1595.804198644696,1764.639543991208,1938.407151930095,2119.693069885706,2313.274067388086
1020.0,788.5293036556691,947.1924933778612,1106.946869664019,1268.097752343265,1431.076084761974,1596.51045101854,1765.355051983319,1939.131915539818,2120.427089111962,2314.017342228496
1021.0,789.1893221803904,947.8617674625084,1107.625399311019,1268.785537549636,1431.773125527668,1597.21674734345,1766.07060386726,1939.856722982138,2121.161152111582,2314.760660783031
1022.0,789.8493849525364,948.5310857353368,1108.303973086789,1269.473366825542,1432.470210303663,1597.923087619426,1766.786199643034,1940.581574257054,2121.895258884565,2315.504023051691
1023.0,790.5094919721071,949.2004481963456,1108.982590991329,1270.161240170984,1433.167339089959,1598.629471846469,1767.501839310638,1941.306469364568,2122.629409430911,2316.247429034475
1024.0,791.1696432391021,949.8698548455354,1109.66125302464,1270.849157585962,1433.864511886557,1599.335900024577,1768.217522870074,1942.031408304679,2123.363603750619,2316.990878731385
1025.0,791.8298382146635,950.53930514406,1110.339958648056,1271.537118531818,1434.561728154805,1600.04237161511,1768.933249782709,1942.756390538761,2124.097841305073,2317.734371603813
1026.0,792.4900764989432,951.2087986920812,1111.018707461871,1272.225122608853,1435.258987495013,1600.748886218382,1769.649019648861,1943.48141566714,2124.832121694604,2318.477907252099
1027.0,793.1503587363705,951.8783361340132,1111.697500110285,1272.913170461256,1435.956290551359,1601.455444478561,1770.364833112691,1944.206484333968,2125.566445563352,2319.22148632037
1028.0,793.8106849269459,952.5479174698562,1112.376336593298,1273.601262089029,1436.653637323843,1602.162046395649,1771.080690174199,1944.931596539242,2126.300812911318,2319.965108808627
1029.0,794.471055070669,953.21754269961,1113.05521691091,1274.289397492169,1437.351027812465,1602.868691969644,1771.796590833384,1945.656752282965,2127.035223738502,2320.70877471687
1030.0,795.1314691675398,953.8872118232748,1113.73414106312,1274.977576670679,1438.048462017225,1603.575381200547,1772.512535090248,1946.381951565135,2127.769678044904,2321.452484045099
1031.0,795.7919272175584,954.5569248408505,1114.41310904993,1275.665799624557,1438.745939938124,1604.282114088358,1773.228522944788,1947.107194385753,2128.504175830524,2322.196236793313
1032.0,796.4524292207249,955.226681752337,1115.092120871338,1276.354066353804,1439.443461575161,1604.988890633077,1773.944554397007,1947.832480744818,2129.238717095361,2322.940032961513
1033.0,797.1129751770392,955.8964825577344,1115.771176527345,1277.04237685842,1440.141026928337,1605.695710834704,1774.660629446904,1948.557810642331,2129.973301839416,2323.683872549699
1034.0,797.7735650865012,956.5663272570426,1116.450276017951,1277.730731138404,1440.838635997651,1606.402574693239,1775.376748094478,1949.283184078291,2130.707930062689,2324.42775555787
1035.0,798.4341989491111,957.2362158502616,1117.129419343156,1278.419129193757,1441.536288783103,1607.109482208682,1776.09291033973,1950.008601052699,2131.442601765179,2325.171681986027
1036.0,799.0948767648687,957.906148337392,1117.80860650296,1279.107571024478,1442.233985284693,1607.816433381033,1776.809116182659,1950.734061565554,2132.177316946888,2325.91565183417
1037.0,799.7555985337742,958.5761247184328,1118.487837497363,1279.796056630568,1442.931725502422,1608.523428210292,1777.525365623266,1951.459565616857,2132.912075607815,2326.659665102298
1038.0,800.4163642558274,959.2461449933844,1119.167112326364,1280.484586012027,1443.629509436289,1609.230466696459,1778.241658661552,1952.185113206608,2133.646877747959,2327.403721790412
1039.0,801.0771739310285,959.9162091622472,1119.846430989964,1281.173159168854,1444.327337086294,1609.937548839533,1778.957995297514,1952.910704334806,2134.38172336732,2328.147821898512
1040.0,801.7380275593773,960.5863172250208,1120.525793488164,1281.861776101051,1445.025208452438,1610.644674639516,1779.674375531155,1953.636339001452,2135.116612465899,2328.891965426598
1041.0,802.398925064653,961.2564691054862,1121.205199744753,1282.550436732409,1445.723123458514,1611.351844020202,1780.39079928627,1954.362017130344,2135.851544967497,2329.63615229847
1042.0,803.0598646227143,961.9266629795446,1121.884647935904,1283.239139239128,1446.421080280754,1612.059055157853,1781.107264739152,1955.087736897803,2136.586519048461,2330.380380690515
1043.0,803.7208479075886,962.5969005211844,1122.564139735357,1283.927885294924,1447.119080592843,1612.766309726127,1781.823773563429,1955.813499977432,2137.32153638237,2331.124652276276
1044.0,804.3818749192758,963.2671817304056,1123.243675143113,1284.616674899796,1447.817124394781,1613.473607725024,1782.540325759104,1956.539306369231,2138.056596969222,2331.868967055754
1045.0,805.042945657776,963.937506607208,1123.923254159171,1285.305508053744,1448.51521168657,1614.180949154543,1783.256921326175,1957.2651560732,2138.791700809018,2332.613325028948
1046.0,805.7040601230891,964.6078751515917,1124.602876783532,1285.994384756768,1449.213342468207,1614.888334014686,1783.973560264642,1957.991049089339,2139.526847901759,2333.357726195858
1047.0,806.3652183152153,965.278287363557,1125.282543016195,1286.683305008868,1449.911516739695,1615.595762305452,1784.690242574506,1958.716985417649,2140.262038247443,2334.102170556484
1048.0,807.0264202341544,965.9487432431034,1125.962252857161,1287.372268810044,1450.609734501031,1616.303234026841,1785.406968255767,1959.442965058128,2140.997271846071,2334.846658110827
1049.0,807.6876658799066,966.6192427902312,1126.64200630643,1288.061276160297,1451.307995752218,1617.010749178852,1786.123737308424,1960.168988010778,2141.732548697643,2335.591188858886
1050.0,808.3489552524717,967.2897860049404,1127.321803364001,1288.750327059626,1452.006300493254,1617.718307761487,1786.840549732478,1960.895054275598,2142.46786880216,2336.335762800661
1051.0,809.0102883518497,967.9603728872312,1128.001644029875,1289.43942150803,1452.704648724139,1618.425909774745,1787.557405527928,1961.621163852588,2143.203232159619,2337.080379936152
1052.0,809.6716651780407,968.6310034371028,1128.681528304051,1290.128559505511,1453.403040444874,1619.133555218626,1788.274304694774,1962.347316741748,2143.938638770023,2337.82504026536
1053.0,810.3330857310448,969.3016776545562,1129.36145618653,1290.817741052068,1454.101475655459,1619.841244093129,1788.991247233018,1963.073512943078,2144.674088633371,2338.569743788285
1054.0,810.9945500108616,969.9723955395908,1130.041427677312,1291.506966147701,1454.799954355893,1620.548976398256,1789.708233142658,1963.799752456578,2145.409581749663,2339.314490504924
1055.0,811.6560580174917,970.6431570922068,1130.721442776396,1292.19623479241,1455.498476546177,1621.256752134005,1790.425262423694,1964.526035282249,2146.145118118899,2340.059280415281
1056.0,812.3176097509346,971.313962312404,1131.401501483783,1292.885546986196,1456.19704222631,1621.964571300378,1791.142335076127,1965.252361420089,2146.880697741078,2340.804113519353
1057.0,812.9792052111904,971.9848112001828,1132.081603799472,1293.574902729057,1456.895651396293,1622.672433897374,1791.859451099956,1965.9787308701,2147.616320616202,2341.548989817143
1058.0,813.640842581599,972.6557019389236,1132.761747907029,1294.26430020459,1457.594302239753,1623.380338108651,1792.576608678873,1966.705141816002,2148.351984928021,2342.293907492435
1059.0,814.3025224615686,973.3266351280212,1133.441934405788,1294.95374001212,1458.292995356003,1624.088284533514,1793.293808412168,1967.431594857077,2149.087691275809,2343.038867144491
1060.0,814.9642457438343,973.9976116601908,1134.122164188372,1295.643223044254,1458.991731637637,1624.796274064539,1794.011051192406,1968.158090885875,2149.823440552097,2343.783869665826
1061.0,815.6260124283959,974.6686315354318,1134.802437254782,1296.332749300994,1459.690511084655,1625.504306701728,1794.728337019586,1968.884629902393,2150.559232756885,2344.52891505644
1062.0,816.2878225152535,975.3396947537448,1135.482753605018,1297.022318782338,1460.389333697057,1626.212382445079,1795.445665893708,1969.611211906632,2151.295067890173,2345.274003316333
1063.0,816.9496760044069,976.010801315129,1136.16311323908,1297.711931488287,1461.088199474843,1626.920501294594,1796.163037814772,1970.337836898593,2152.030945951963,2346.019134445505
1064.0,817.6115728958563,976.681951219585,1136.843516156967,1298.401587418841,1461.787108418013,1627.628663250271,1796.880452782779,1971.064504878275,2152.766866942253,2346.764308443957
1065.0,818.2735131896017,977.3531444671128,1137.52396235868,1299.091286573999,1462.486060526567,1628.336868312111,1797.597910797727,1971.791215845679,2153.502830861043,2347.509525311687
1066.0,818.9354968856429,978.024381057712,1138.204451844219,1299.781028953763,1463.185055800505,1629.045116480114,1798.315411859618,1972.517969800803,2154.238837708334,2348.254785048696
1067.0,819.5975239839802,978.6956609913832,1138.884984613584,1300.470814558132,1463.884094239826,1629.75340775428,1799.032955968451,1973.244766743649,2154.974887484125,2349.000087654985
1068.0,820.2595944846132,979.3669842681256,1139.565560666775,1301.160643387105,1464.583175844532,1630.46174213461,1799.750543124225,1973.971606674216,2155.710980188417,2349.745433130553
1069.0,820.9217083875423,980.03835088794,1140.246180003791,1301.850515440683,1465.282300614621,1631.170119621102,1800.468173326942,1974.698489592504,2156.44711582121,2350.490821475399
1070.0,821.5838656927674,980.709760850826,1140.926842624633,1302.540430718866,1465.981468550094,1631.878540213757,1801.185846576601,1975.425415498513,2157.183294382502,2351.236252689525
1071.0,822.2460664002882,981.3812141567836,1141.607548529301,1303.230389221654,1466.680679650952,1632.587003912575,1801.903562873202,1976.152384392243,2157.919515872295,2351.98172677293
1072.0,822.9083105101053,982.0527108058128,1142.288297717795,1303.920390949047,1467.379933917193,1633.295510717556,1802.621322216746,1976.879396273695,2158.655780290589,2352.727243725614
1073.0,823.570598022218,982.7242507979136,1142.969090190114,1304.610435901045,1468.079231348818,1634.0040606287,1803.339124607231,1977.606451142869,2159.392087637383,2353.472803547577
1074.0,824.2329281830677,983.3958333795432,1143.649925192757,1305.300523324159,1468.778571192351,1634.712652892545,1804.05696929121,1978.333548246328,2160.128437159256,2354.218405485412
1075.0,824.8952995286471,984.0674570867264,1144.330801261826,1305.990651754517,1469.477951983949,1635.421286045272,1804.77485480489,1979.060686120307,2160.864827392467,2354.964048075405
1076.0,825.5577139451091,984.7391238055744,1145.011720283332,1306.680823078097,1470.177375609553,1636.129961972791,1805.492783034147,1979.787866650648,2161.601260222826,2355.70973320333
1077.0,826.2201714324533,985.410833536088,1145.692682257275,1307.3710372949,1470.876842069164,1636.838680675103,1806.210753978981,1980.515089837351,2162.337735650332,2356.455460869188
1078.0,826.8826719906801,986.0825862782668,1146.373687183656,1308.061294404924,1471.576351362782,1637.547442152206,1806.928767639393,1981.242355680417,2163.074253674985,2357.201231072977
1079.0,827.5452156197892,986.754382032111,1147.054735062473,1308.751594408172,1472.275903490408,1638.256246404102,1807.646824015382,1981.969664179844,2163.810814296785,2357.9470438147
1080.0,828.2078023197809,987.4262207976204,1147.735825893728,1309.441937304641,1472.975498452041,1638.96509343079,1808.364923106948,1982.697015335634,2164.547417515733,2358.692899094354
1081.0,828.870432090655,988.098102574795,1148.41695967742,1310.132323094332,1473.67513624768,1639.67398323227,1809.083064914091,1983.424409147787,2165.284063331828,2359.43879691194
1082.0,829.5331049324114,988.7700273636348,1149.098136413549,1310.822751777245,1474.374816877328,1640.382915808542,1809.801249436812,1984.151845616301,2166.020751745071,2360.184737267459
1083.0,830.1958208450503,989.4419951641402,1149.779356102115,1311.51322335338,1475.074540340982,1641.091891159607,1810.519476675109,1984.879324741178,2166.75748275546,2360.930720160909
1084.0,830.8585798285717,990.1140059763106,1150.460618743118,1312.203737822738,1475.774306638643,1641.800909285463,1811.237746628984,1985.606846522417,2167.494256362998,2361.676745592292
1085.0,831.5213818829756,990.7860598001464,1151.141924336559,1312.894295185318,1476.474115770312,1642.509970186112,1811.956059298436,1986.334410960018,2168.231072567683,2362.422813561608
1086.0,832.1842270082617,991.4581566356476,1151.823272882436,1313.58489544112,1477.173967735987,1643.219073861552,1812.674414683466,1987.062018053982,2168.967931369514,2363.168924068855
1087.0,832.8471152044305,992.130296482814,1152.504664380751,1314.275538590144,1477.87386253567,1643.928220311785,1813.392812784072,1987.789667804308,2169.704832768493,2363.915077114034
1088.0,833.5100464714815,992.8024793416456,1153.186098831503,1314.966224632391,1478.57380016936,1644.63740953681,1814.111253600256,1988.517360210995,2170.44177676462,2364.661272697147
1089.0,834.173020809415,993.4747052121428,1153.867576234692,1315.656953567859,1479.273780637057,1645.346641536627,1814.829737132017,1989.245095274046,2171.178763357894,2365.40751081819
1090.0,834.836038218231,994.1469740943048,1154.549096590318,1316.34772539655,1479.973803938761,1646.055916311237,1815.548263379355,1989.972872993458,2171.915792548315,2366.153791477167
1091.0,835.4990970985929,994.8192843888284,1155.230658299124,1317.038538519234,1480.673868475274,1646.765232261469,1816.266830743131,1990.700691770122,2172.652862736803,2366.900113075024
1092.0,836.1621985466141,995.4916371918046,1155.912262457169,1317.729394031952,1481.373975342614,1647.474590483323,1816.985440319322,1991.428552699997,2173.389975019295,2367.64647670768
1093.0,836.8253427262447,996.1640326671796,1156.593909228394,1318.420292098642,1482.074124704717,1648.183991140731,1817.70409227186,1992.156455947008,2174.127129559716,2368.392882539056
1094.0,837.4885296189178,996.8364707963874,1157.275598594234,1319.111232700738,1482.774316543018,1648.893434215129,1818.422786582179,1992.884401492593,2174.864326339501,2369.139330550588
1095.0,838.1517592060666,997.5089515608612,1157.957330536124,1319.802215819675,1483.474550838953,1649.602919687951,1819.141523231714,1993.612389318186,2175.601565340087,2369.885820723712
1096.0,838.8150314691239,998.1814749420344,1158.639105035496,1320.493241436887,1484.174827573954,1650.312447540634,1819.860302201901,1994.340419405223,2176.33884654291,2370.632353039865
1097.0,839.478346389523,998.8540409213408,1159.320922073785,1321.184309533809,1484.875146729458,1651.022017754611,1820.579123474176,1995.068491735141,2177.076169929405,2371.378927480484
1098.0,840.1417039486971,999.5266494802138,1160.002781632425,1321.875420091874,1485.575508286898,1651.731630311318,1821.297987029974,1995.796606289374,2177.813535481009,2372.125544027004
1099.0,840.8051041280792,1000.199300600087,1160.68468369285,1322.566573092518,1486.27591222771,1652.441285192189,1822.01689285073,1996.524763049359,2178.550943179158,2372.872202660863
1100.0,841.4685469091024,1000.871994262393,1161.366628236493,1323.257768517175,1486.976358533329,1653.150982378661,1822.735840917879,1997.252961996531,2179.288393005288,2373.618903363496
1101.0,842.1320322731999,1001.544730448567,1162.04861524479,1323.949006347278,1487.676847185188,1653.860721852167,1823.454831212857,1997.981203112326,2180.025884940835,2374.36564611634
1102.0,842.7955602018047,1002.217509140041,1162.730644699174,1324.640286564262,1488.377378164723,1654.570503594144,1824.1738637171,1998.70948637818,2180.763418967235,2375.112430900832
1103.0,843.4591306763499,1002.890330318249,1163.412716581079,1325.331609149563,1489.077951453368,1655.280327586026,1824.892938412043,1999.437811775528,2181.500995065924,2375.859257698407
1104.0,844.1227436782686,1003.563193964624,1164.094830871939,1326.022974084613,1489.778567032558,1655.990193809247,1825.61205527912,2000.166179285806,2182.238613218339,2376.606126490503
1105.0,844.7863991889941,1004.2361000606,1164.776987553188,1326.714381350848,1490.479224883728,1656.700102245244,1826.331214299769,2000.89458889045,2182.976273405915,2377.353037258556
1106.0,845.4500971899591,1004.909048587611,1165.45918660626,1327.405830929702,1491.179924988313,1657.410052875451,1827.050415455423,2001.623040570896,2183.713975610087,2378.099989984001
1107.0,846.113837662597,1005.582039527089,1166.14142801259,1328.097322802609,1491.880667327747,1658.120045681303,1827.769658727518,2002.351534308579,2184.451719812294,2378.846984648276
1108.0,846.777620588341,1006.255072860469,1166.82371175361,1328.788856951003,1492.581451883464,1658.830080644235,1828.488944097491,2003.080070084936,2185.189505993971,2379.594021232818
1109.0,847.441445948624,1006.928148569184,1167.506037810756,1329.48043335632,1493.282278636901,1659.540157745683,1829.208271546775,2003.8086478814,2185.927334136552,2380.341099719061
1110.0,848.1053137248792,1007.601266634667,1168.18840616546,1330.172051999992,1493.98314756949,1660.250276967081,1829.927641056807,2004.53726767941,2186.665204221476,2381.088220088443
1111.0,848.7692238985397,1008.274427038352,1168.870816799159,1330.863712863455,1494.684058662667,1660.960438289864,1830.647052609021,2005.2659294604,2187.403116230177,2381.835382322401
1112.0,849.4331764510385,1008.947629761672,1169.553269693283,1331.555415928143,1495.385011897868,1661.670641695468,1831.366506184854,2005.994633205806,2188.141070144092,2382.58258640237
1113.0,850.097171363809,1009.620874786061,1170.23576482927,1332.247161175491,1496.086007256525,1662.380887165328,1832.086001765741,2006.723378897064,2188.879065944657,2383.329832309787
1114.0,850.761208618284,1010.294162092952,1170.918302188552,1332.938948586932,1496.787044720075,1663.091174680877,1832.805539333116,2007.452166515609,2189.617103613308,2384.077120026088
1115.0,851.4252881958965,1010.967491663779,1171.600881752563,1333.630778143901,1497.488124269952,1663.801504223553,1833.525118868416,2008.180996042877,2190.355183131481,2384.824449532711
1116.0,852.0894100780799,1011.640863479975,1172.283503502737,1334.322649827832,1498.18924588759,1664.511875774789,1834.244740353076,2008.909867460305,2191.093304480612,2385.57182081109
1117.0,852.7535742462674,1012.314277522975,1172.966167420509,1335.014563620161,1498.890409554424,1665.222289316021,1834.964403768531,2009.638780749326,2191.831467642137,2386.319233842664
1118.0,853.4177806818918,1012.98773377421,1173.648873487312,1335.70651950232,1499.59161525189,1665.932744828684,1835.684109096217,2010.367735891379,2192.569672597492,2387.066688608867
1119.0,854.0820293663862,1013.661232215114,1174.33162168458,1336.398517455745,1500.29286296142,1666.643242294212,1836.403856317568,2011.096732867897,2193.307919328114,2387.814185091137
1120.0,854.7463202811841,1014.334772827122,1175.014411993748,1337.090557461871,1500.994152664452,1667.353781694041,1837.123645414021,2011.825771660318,2194.046207815438,2388.561723270911
1121.0,855.4106534077182,1015.008355591667,1175.697244396249,1337.782639502129,1501.695484342418,1668.064363009606,1837.843476367011,2012.554852250075,2194.7845380409,2389.309303129623
1122.0,856.0750287274217,1015.681980490182,1176.380118873518,1338.474763557957,1502.396857976754,1668.774986222342,1838.563349157973,2013.283974618607,2195.522909985938,2390.056924648711
1123.0,856.7394461504884,1016.355647432862,1177.063035335751,1339.166929539552,1503.098273477661,1669.485651242452,1839.283263697111,2014.013138676117,2196.261323560757,2390.804587738385
1124.0,857.4039051782996,1017.029355921098,1177.74599328435,1339.859136948325,1503.799730346558,1670.196357571364,1840.003219485865,2014.742343924055,2196.999778266817,2391.552291900111
1125.0,858.068406281621,1017.703106425646,1178.428993190063,1340.551386255015,1504.501229054175,1670.907105679799,1840.723216994945,2015.471590833124,2197.73827457481,2392.300037604573
1126.0,858.7329494397063,1018.376898925762,1179.112035032143,1341.243677438877,1505.202769579767,1671.617895547014,1841.443256203608,2016.200879382579,2198.476812463994,2393.047824831031
1127.0,859.3975346318088,1019.050733400699,1179.795118789845,1341.936010479165,1505.90435190259,1672.328727152263,1842.163337091111,2016.930209551677,2199.215391913625,2393.79565355874
1128.0,860.062161837182,1019.72460982971,1180.478244442425,1342.628385355134,1506.605976001899,1673.039600474804,1842.883459636708,2017.659581319675,2199.95401290296,2394.543523766959
1129.0,860.72683103508,1020.398528192051,1181.161411969136,1343.320802046041,1507.30764185695,1673.75051549389,1843.603623819657,2018.388994665829,2200.692675411256,2395.291435434943
1130.0,861.391542204756,1021.072488466975,1181.844621349233,1344.013260531138,1508.009349446997,1674.461472188779,1844.323829619213,2019.118449569396,2201.431379417771,2396.039388541951
1131.0,862.0562953254638,1021.746490633736,1182.527872561971,1344.705760789682,1508.711098751297,1675.172470538726,1845.044077014634,2019.847946009633,2202.170124901761,2396.78738306724
1132.0,862.7210903764568,1022.420534671588,1183.211165586604,1345.398302800928,1509.412889749104,1675.883510522985,1845.764365985173,2020.577483965795,2202.908911842483,2397.535418990067
1133.0,863.3859273369887,1023.094620559785,1183.894500402388,1346.09088654413,1510.114722419674,1676.594592120815,1846.484696510088,2021.307063417139,2203.647740219193,2398.283496289689
1134.0,864.0508061863129,1023.768748277581,1184.577876988576,1346.783511998543,1510.816596742262,1677.305715311469,1847.205068568636,2022.036684342922,2204.386610011149,2399.031614945364
1135.0,864.7157269036834,1024.44291780423,1185.261295324423,1347.476179143423,1511.518512696124,1678.016880074205,1847.925482140072,2022.766346722401,2205.125521197608,2399.779774936349
1136.0,865.3806894683536,1025.117129118987,1185.944755389184,1348.168887958024,1512.220470260515,1678.728086388276,1848.645937203651,2023.496050534832,2205.864473757826,2400.527976241901
1137.0,866.0456938595768,1025.791382201104,1186.628257162113,1348.861638421602,1512.922469414689,1679.43933423294,1849.366433738631,2024.22579575947,2206.60346767106,2401.276218841277
1138.0,866.7107400566068,1026.465677029837,1187.311800622466,1349.55443051341,1513.624510137904,1680.150623587452,1850.086971724268,2024.955582375573,2207.342502916567,2402.024502713735
1139.0,867.3758280386974,1027.140013584438,1187.995385749495,1350.247264212705,1514.326592409414,1680.861954431068,1850.807551139817,2025.685410362398,2208.081579473605,2402.772827838533
1140.0,868.0409577851019,1027.814391844163,1188.679012522457,1350.940139498741,1515.028716208474,1681.573326743043,1851.528171964535,2026.4152796992,2208.82069732143,2403.521194194927
1141.0,868.706129275074,1028.488811788264,1189.362680920605,1351.633056350774,1515.730881514339,1682.284740502634,1852.248834177678,2027.145190365238,2209.559856439299,2404.269601762174
1142.0,869.3713424878674,1029.163273395997,1190.046390923196,1352.326014748057,1516.433088306266,1682.996195689095,1852.969537758501,2027.875142339765,2210.299056806467,2405.018050519532
1143.0,870.0365974027354,1029.837776646615,1190.730142509481,1353.019014669846,1517.135336563509,1683.707692281684,1853.690282686262,2028.60513560204,2211.038298402195,2405.766540446259
